Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3914845,Service,21.19999441863061,0.0,11.223333333333333,11.223333333333333
1,2,3914845,3915306,Service,5.775810345068162,16.999143678401477,23.22247701173481,6.223333333333333
1,3,3915306,3913860,Service,5.775810345068162,28.99828735680299,35.22162069013632,6.223333333333329
1,4,3913860,3914890,Service,5.775810345068162,40.9974310352045,62.22076436853783,21.22333333333333
1,5,3914890,0,Return to Base,6.199994418630611,,,
2,1,0,3913397,Service,6.199994418630611,0.0,6.2233333333333345,6.2233333333333345
2,2,3913397,3915082,Service,5.775810345068162,16.99914367840147,28.222477011734803,11.223333333333333
2,3,3915082,3915311,Service,10.775810345068162,38.99828735680298,45.22162069013632,6.223333333333336
2,4,3915311,3913116,Service,10.775810345068162,55.9974310352045,62.22076436853783,6.223333333333329
2,5,3913116,0,Return to Base,6.199994418630611,,,
