Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3912904,Service,11.199994418630611,0.0,10.206666666666667,10.206666666666667
1,2,3912904,3912868,Service,10.173022451058367,20.37968911772502,30.58635578439169,10.206666666666667
1,3,3912868,3912787,Service,10.173022451058367,40.75937823545004,50.96604490211671,10.206666666666663
1,4,3912787,3912783,Service,10.173022451058367,61.139067353175065,71.34573401984173,10.206666666666663
1,5,3912783,0,Return to Base,11.199994418630611,,,
2,1,0,3913281,Service,11.199994418630611,0.0,10.193333333333333,10.193333333333333
2,2,3913281,3913538,Service,10.159069027585918,20.352402360919264,30.54240236091926,10.189999999999998
2,3,3913538,3913256,Service,10.159069027585918,40.70147138850518,50.89480472183852,10.193333333333335
2,4,3913256,3912523,Service,10.161859712280409,61.05666443411893,71.26333110078559,10.206666666666663
2,5,3912523,3912862,Service,10.161859712280409,81.425190813066,91.61852414639932,10.193333333333328
2,6,3912862,0,Return to Base,11.199994418630611,,,
