Operator,Task,Start,Finish,Successor
1,3913447,0.0,5.966666666666667,3913342
1,3913342,11.837360291347482,17.80402695801415,3913376
1,3913376,23.67472058269496,29.641387249361628,3913425
1,3913425,35.51208087404244,41.47874754070911,3913324
1,3913324,47.34944116538992,53.31610783205659,0
2,3913512,0.0,5.966666666666667,3913531
2,3913531,11.837360291347482,17.80402695801415,3913497
2,3913497,23.67472058269496,29.641387249361628,3913463
2,3913463,35.51208087404244,41.47874754070911,3913405
2,3913405,47.34944116538992,53.31610783205659,0
