Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3912591,Service,6.174878256380203,0.0,6.252561077536415,6.252561077536415
1,2,3912591,3912932,Service,5.764647606290203,12.017208683826608,18.269769761363023,6.252561077536415
1,3,3912932,3913946,Service,5.764647606290203,24.03441736765322,30.24441736765322,6.210000000000001
1,4,3913946,3912643,Service,5.764647606290203,36.00906497394342,42.26162605147983,6.252561077536413
1,5,3912643,0,Return to Base,6.174878256380203,,,
2,1,0,3912928,Service,6.174878256380203,0.0,6.252561077536415,6.252561077536415
2,2,3912928,3912702,Service,5.764647606290203,12.017208683826608,18.269769761363023,6.252561077536415
2,3,3912702,3913948,Service,5.764647606290203,24.03441736765322,30.24441736765322,6.210000000000001
2,4,3913948,3912678,Service,5.764647606290203,36.00906497394342,42.26162605147983,6.252561077536413
2,5,3912678,0,Return to Base,6.174878256380203,,,
