Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3913365,Service,11.199994418630611,0.0,10.186666666666667,10.186666666666667
1,2,3913365,3913369,Service,10.106046018390613,20.29271268505727,30.47937935172394,10.186666666666667
1,3,3913369,3913330,Service,10.106046018390613,40.585425370114535,50.7720920367812,10.186666666666667
1,4,3913330,3913355,Service,10.106046018390613,60.8781380551718,71.06480472183847,10.186666666666667
1,5,3913355,0,Return to Base,11.199994418630611,,,
2,1,0,3913350,Service,11.199994418630611,0.0,10.186666666666667,10.186666666666667
2,2,3913350,3913293,Service,10.106046018390613,20.292712685057268,30.48271268505727,10.190000000000001
2,3,3913293,3913375,Service,10.106046018390613,40.588758703447866,50.77542537011453,10.186666666666667
2,4,3913375,0,Return to Base,11.199994418630611,,,
3,1,0,3913279,Service,11.199994418630611,0.0,10.19,10.19
3,2,3913279,3913406,Service,10.106046018390613,20.296046018390598,30.482712685057265,10.186666666666667
3,3,3913406,3913347,Service,10.106046018390613,40.588758703447866,50.77542537011453,10.186666666666667
3,4,3913347,0,Return to Base,11.199994418630611,,,
