Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3911921,Service,10.566508992981428,0.0,11.292867338888074,11.292867338888074
1,2,3911921,3914003,Service,11.024181282877754,22.317048621765814,33.580288756210095,11.263240134444281
1,3,3914003,0,Return to Base,10.558136938897958,,,
2,1,0,3914013,Service,10.53023009195306,1.7763568394002505e-15,11.379534005554742,11.37953400555474
2,2,3914013,3911931,Service,11.021390598183263,22.400924603738005,33.617591270404674,11.216666666666669
2,3,3911931,0,Return to Base,10.527439407258571,,,
3,1,0,3912345,Service,10.566508992981428,0.0,11.416200672221407,11.416200672221407
3,2,3912345,3912477,Service,11.149762094129795,22.56596276635119,32.56596276635119,10.0
3,3,3912477,0,Return to Base,10.521858037869592,,,
4,1,0,3911905,Service,10.544183515425509,1.7763568394002505e-15,11.21620067222141,11.216200672221408
4,2,3911905,3912470,Service,11.032553336961223,22.248754009182637,33.54875400918264,11.3
4,3,3912470,0,Return to Base,10.572090362370407,,,
