Operator,Task,Start,Finish,Successor
1,3913226,-8.881784197001252e-16,5.196666666666665,3913249
1,3913249,10.305503369751477,30.49550336975148,3913199
1,3913199,35.60434007283658,50.801006739503244,3913220
1,3913220,60.915424811977296,71.11209147864396,3913295
1,3913295,76.22092818172906,96.41092818172906,3913161
1,3913161,101.51976488481415,106.71643155148082,3913190
1,3913190,111.83084962395493,117.0275162906216,3913278
1,3913278,122.13635299370671,137.3263529937067,3913167
1,3913167,142.4351896967918,147.63185636345847,3913290
1,3913290,152.74069306654357,157.93069306654357,0
