Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3911772,Service,11.199994418630611,0.0,10.66,10.66
1,2,3911772,3911794,Service,10.13395286533551,20.796279459165284,31.116279459165284,10.32
1,3,3911794,3911779,Service,10.13395286533551,41.2502323245008,51.9102323245008,10.659999999999997
1,4,3911779,3911744,Service,10.597206524620816,62.50743884912161,72.85077218245495,10.343333333333334
1,5,3911744,3911666,Service,10.27627778475449,83.12704996720943,93.4737166338761,10.346666666666664
1,6,3911666,0,Return to Base,10.962786219598978,,,
2,1,0,3911761,Service,11.199994418630611,0.0,10.66,10.66
2,2,3911761,3911770,Service,10.13395286533551,20.79395286533551,31.11395286533551,10.32
2,3,3911770,3911766,Service,10.13395286533551,41.24790573067102,51.90790573067102,10.659999999999997
2,4,3911766,3911795,Service,10.209301352086735,62.117207082757744,72.36720708275774,10.25
2,5,3911795,3911782,Service,10.209301352086735,82.57650843484447,93.23650843484447,10.659999999999997
2,6,3911782,0,Return to Base,11.199994418630611,,,
