Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3913659,Service,11.199994418630611,-1.7763568394002505e-15,11.223333333333331,11.223333333333333
1,2,3913659,3915314,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
1,3,3915314,3913235,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
1,4,3913235,0,Return to Base,11.199994418630611,,,
2,1,0,3914867,Service,11.199994418630611,0.0,11.223333333333333,11.223333333333333
2,2,3914867,3915003,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
2,3,3915003,3914836,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
2,4,3914836,0,Return to Base,11.199994418630611,,,
3,1,0,3914873,Service,11.199994418630611,-1.7763568394002505e-15,11.223333333333331,11.223333333333333
3,2,3914873,3915219,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
3,3,3915219,3915092,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
3,4,3915092,0,Return to Base,11.199994418630611,,,
