Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3913362,Service,16.423249194189793,0.0,10.456666666666667,10.456666666666667
1,2,3913362,3911677,Service,5.3516262715057135,15.80829293817239,26.17829293817239,10.370000000000001
1,3,3911677,3913377,Service,5.3516262715057135,31.529919209678113,36.986585876344776,5.4566666666666634
1,4,3913377,0,Return to Base,6.423249194189794,,,
2,1,0,3913294,Service,11.423249194189793,0.0,5.456666666666667,5.456666666666667
2,2,3913294,3913310,Service,5.382323803145102,10.838990469811733,21.2956571364784,10.456666666666667
2,3,3913310,3913396,Service,5.382323803145102,31.52991920967811,36.986585876344776,5.456666666666667
2,4,3913396,0,Return to Base,6.423249194189794,,,
3,1,0,3913343,Service,21.423249194189793,0.0,5.456666666666667,5.456666666666667
3,2,3913343,3911852,Service,5.3516262715057135,10.808292938172386,16.178292938172387,5.370000000000001
3,3,3911852,3913151,Service,10.351626271505713,26.52991920967811,36.986585876344776,10.456666666666667
3,4,3913151,0,Return to Base,6.423249194189794,,,
