Operator,Task,Start,Finish,Successor
1,3912312,0.0,6.3933333333333335,3913218
1,3913218,12.621234598908845,19.089017333680378,3913733
1,3913733,25.238779427810172,31.542112761143503,3912844
1,3912844,37.68071211649533,43.96071211649533,3912452
1,3912452,50.09931147184716,56.44597813851382,3912843
1,3912843,62.55387996222627,68.99196088902892,3912472
1,3912472,75.10823476682484,81.39156810015817,3912460
1,3912460,87.46040033814776,93.72967403307487,3912473
1,3912473,99.79292490167546,106.0662582350088,3912455
1,3912455,112.13788115769289,118.43715485262,0
