Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3913728,Service,7.642778405681834,0.0,5.78,5.78
1,2,3913728,3914672,Service,5.011162738777959,10.79116273877796,15.94116273877796,5.15
1,3,3914672,3913744,Service,5.00279068469449,20.94395342347245,26.567286756805785,5.623333333333335
1,4,3913744,3915178,Service,5.005581369388979,31.572868126194766,36.739534792861434,5.166666666666668
1,5,3915178,3913894,Service,5.005581369388979,41.74511616225042,47.441782828917084,5.696666666666665
1,6,3913894,3912772,Service,5.251161622504082,52.69294445142117,58.1162777847545,5.423333333333332
1,7,3912772,3913665,Service,5.237208199031633,63.35348598378612,68.86015265045279,5.506666666666668
1,8,3913665,3913970,Service,5.457672289896326,74.31782494034911,80.15782494034912,5.840000000000003
1,9,3913970,3914097,Service,5.41023065009,85.56805559043912,91.00138892377245,5.433333333333337
1,10,3914097,0,Return to Base,7.374872675010813,,,
