CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562118569,"3,882,903",5,15,CARICO DA MAG AUTO,1,"3,775,971",44,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 04:44:51,10/26/2022 04:49:22,10/26/2022 04:50:47,1,"1,378,834","1,303,799",0,0,0,0,1,1,769986,ORIGINES DE REX OR GLO 6MM 60X120 R,375,540,1,10/26/2022 04:50:14,1,367
2562118469,"3,883,483",5,15,CARICO DA MAG AUTO,1,"3,776,594",44,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 07:34:03,10/26/2022 07:38:36,10/26/2022 07:40:54,2,"1,379,052","1,303,640",0,0,0,0,1,1,766592,B&W_MARBLE FRAGMENT HIGH-GLOSSY 30X60 R,24,220,7,10/26/2022 07:39:58,1,367
2562118494,"3,883,868",5,15,CARICO DA MAG AUTO,1,"3,776,990",34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 09:38:41,10/26/2022 09:41:31,10/26/2022 09:44:00,2,"1,379,171","1,303,660",0,0,0,0,1,1,754462,B&W WHITE NATURALE 30X60 RET,120,380,1,10/26/2022 09:42:19,1,367
2562118494,"3,883,942",5,15,CARICO DA MAG AUTO,1,"3,777,037",34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 09:58:48,10/26/2022 09:59:57,10/26/2022 10:01:49,2,"1,379,203","1,303,660",0,0,0,0,1,1,752202,RAWTECH RAW-MUD NAT 60X60 RET,418,780,1,10/26/2022 10:00:38,1,367
2562118557,"3,884,214",5,15,CARICO DA MAG AUTO,1,"3,777,467",34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 11:27:30,10/26/2022 12:42:24,10/26/2022 12:44:24,2,"1,379,339","1,303,748",0,0,0,0,1,1,745450,"LA ROCHE ECRU BATTISCOPA 4,6X60",67,300,1,10/26/2022 12:43:13,1,367
2562118554,"3,884,231",5,15,CARICO DA MAG AUTO,1,"3,777,480",34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 11:35:41,10/26/2022 12:47:14,10/26/2022 12:49:45,3,"1,379,345","1,303,746",0,0,0,0,1,1,751166,B&W WHITE NATURALE 6MM 60X120 RET,94,360,1,10/26/2022 12:47:53,1,367
2562118581,"3,885,142",5,15,CARICO DA MAG AUTO,1,"3,778,399",34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 16:31:33,10/26/2022 17:24:42,10/26/2022 17:26:28,2,"1,379,781","1,303,807",0,0,0,0,1,1,765242,BUILDTECH 2.0 CE MUD R+PTV 60X120 RET,256,380,1,10/26/2022 17:25:29,1,367
2562118559,"3,885,776",5,15,CARICO DA MAG AUTO,1,"3,778,716",34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0000000000,STOCK,0000000000,-,1,230,5,10/26/2022 19:08:31,10/26/2022 19:24:02,10/26/2022 19:26:56,3,"1,379,925","1,303,751",0,0,0,0,1,1,769858,ORIGINES DE REX OR GLOSSY 60X120 RETT,809,750,1,10/26/2022 19:24:32,0,367
