CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912671,3912742,1,230,242,416,1,274
3912742,3912671,1,230,246,426,1,274
3912671,3912737,1,230,180,457,1,300
3912737,3912671,401,416,246,426,1,300
3912671,3912749,1,230,242,416,1,274
3912749,3912671,1,230,246,426,1,274
3912671,3912736,1,230,149,441,1,0
3912736,3912671,212,368,246,426,1,0
3912671,3912683,1,230,246,426,1,278
3912683,3912671,1,230,246,426,1,278
3912671,3912758,1,230,242,416,1,274
3912758,3912671,1,230,246,426,1,274
3912671,3912696,1,230,246,426,1,278
3912696,3912671,212,368,246,426,1,278
3912671,3911693,1,230,134,257,1,0
3911693,3912671,401,416,246,426,1,0
3912671,3912437,1,230,194,439,1,282
3912437,3912671,212,368,246,426,1,282
3912671,0,1,230,0,0,1,229
0,3912671,0,0,246,426,1,229
3912742,3912671,1,230,246,426,1,278
3912671,3912742,1,230,242,416,1,278
3912742,3912737,1,230,180,457,1,300
3912737,3912742,401,416,242,416,1,300
3912742,3912749,1,230,242,416,1,274
3912749,3912742,1,230,242,416,1,274
3912742,3912736,1,230,149,441,1,0
3912736,3912742,212,368,242,416,1,0
3912742,3912683,1,230,246,426,1,278
3912683,3912742,1,230,242,416,1,278
3912742,3912758,1,230,242,416,1,274
3912758,3912742,1,230,242,416,1,274
3912742,3912696,1,230,246,426,1,278
3912696,3912742,212,368,242,416,1,278
3912742,3911693,1,230,134,257,1,0
3911693,3912742,401,416,242,416,1,0
3912742,3912437,1,230,194,439,1,282
3912437,3912742,212,368,242,416,1,282
3912742,0,1,230,0,0,1,229
0,3912742,0,0,242,416,1,229
3912737,3912671,401,416,246,426,1,272
3912671,3912737,1,230,180,457,1,272
3912737,3912742,401,416,242,416,1,182
3912742,3912737,1,230,180,457,1,182
3912737,3912749,401,416,242,416,1,182
3912749,3912737,1,230,180,457,1,182
3912737,3912736,401,416,149,441,1,331
3912736,3912737,212,368,180,457,1,331
3912737,3912683,401,416,246,426,1,272
3912683,3912737,1,230,180,457,1,272
3912737,3912758,401,416,242,416,1,182
3912758,3912737,1,230,180,457,1,182
3912737,3912696,401,416,246,426,1,272
3912696,3912737,212,368,180,457,1,272
3912737,3911693,401,416,134,257,1,382
3911693,3912737,401,416,180,457,1,382
3912737,3912437,401,416,194,439,1,270
3912437,3912737,212,368,180,457,1,270
3912737,0,401,416,0,0,1,599
0,3912737,0,0,180,457,1,599
3912749,3912671,1,230,246,426,1,278
3912671,3912749,1,230,242,416,1,278
3912749,3912742,1,230,242,416,1,274
3912742,3912749,1,230,242,416,1,274
3912749,3912737,1,230,180,457,1,300
3912737,3912749,401,416,242,416,1,300
3912749,3912736,1,230,149,441,1,0
3912736,3912749,212,368,242,416,1,0
3912749,3912683,1,230,246,426,1,278
3912683,3912749,1,230,242,416,1,278
3912749,3912758,1,230,242,416,1,274
3912758,3912749,1,230,242,416,1,274
3912749,3912696,1,230,246,426,1,278
3912696,3912749,212,368,242,416,1,278
3912749,3911693,1,230,134,257,1,0
3911693,3912749,401,416,242,416,1,0
3912749,3912437,1,230,194,439,1,282
3912437,3912749,212,368,242,416,1,282
3912749,0,1,230,0,0,1,229
0,3912749,0,0,242,416,1,229
3912736,3912671,212,368,246,426,1,58
3912671,3912736,1,230,149,441,1,58
3912736,3912742,212,368,242,416,1,48
3912742,3912736,1,230,149,441,1,48
3912736,3912737,212,368,180,457,1,88
3912737,3912736,401,416,149,441,1,88
3912736,3912749,212,368,242,416,1,48
3912749,3912736,1,230,149,441,1,48
3912736,3912683,212,368,246,426,1,58
3912683,3912736,1,230,149,441,1,58
3912736,3912758,212,368,242,416,1,48
3912758,3912736,1,230,149,441,1,48
3912736,3912696,212,368,246,426,1,58
3912696,3912736,212,368,149,441,1,58
3912736,3911693,212,368,134,257,1,157
3911693,3912736,401,416,149,441,1,157
3912736,3912437,212,368,194,439,1,70
3912437,3912736,212,368,149,441,1,70
3912736,0,212,368,0,0,1,384
0,3912736,0,0,149,441,1,384
3912683,3912671,1,230,246,426,1,278
3912671,3912683,1,230,246,426,1,278
3912683,3912742,1,230,242,416,1,274
3912742,3912683,1,230,246,426,1,274
3912683,3912737,1,230,180,457,1,300
3912737,3912683,401,416,246,426,1,300
3912683,3912749,1,230,242,416,1,274
3912749,3912683,1,230,246,426,1,274
3912683,3912736,1,230,149,441,1,0
3912736,3912683,212,368,246,426,1,0
3912683,3912758,1,230,242,416,1,274
3912758,3912683,1,230,246,426,1,274
3912683,3912696,1,230,246,426,1,278
3912696,3912683,212,368,246,426,1,278
3912683,3911693,1,230,134,257,1,0
3911693,3912683,401,416,246,426,1,0
3912683,3912437,1,230,194,439,1,282
3912437,3912683,212,368,246,426,1,282
3912683,0,1,230,0,0,1,229
0,3912683,0,0,246,426,1,229
3912758,3912671,1,230,246,426,1,278
3912671,3912758,1,230,242,416,1,278
3912758,3912742,1,230,242,416,1,274
3912742,3912758,1,230,242,416,1,274
3912758,3912737,1,230,180,457,1,300
3912737,3912758,401,416,242,416,1,300
3912758,3912749,1,230,242,416,1,274
3912749,3912758,1,230,242,416,1,274
3912758,3912736,1,230,149,441,1,0
3912736,3912758,212,368,242,416,1,0
3912758,3912683,1,230,246,426,1,278
3912683,3912758,1,230,242,416,1,278
3912758,3912696,1,230,246,426,1,278
3912696,3912758,212,368,242,416,1,278
3912758,3911693,1,230,134,257,1,0
3911693,3912758,401,416,242,416,1,0
3912758,3912437,1,230,194,439,1,282
3912437,3912758,212,368,242,416,1,282
3912758,0,1,230,0,0,1,229
0,3912758,0,0,242,416,1,229
3912696,3912671,212,368,246,426,1,58
3912671,3912696,1,230,246,426,1,58
3912696,3912742,212,368,242,416,1,48
3912742,3912696,1,230,246,426,1,48
3912696,3912737,212,368,180,457,1,88
3912737,3912696,401,416,246,426,1,88
3912696,3912749,212,368,242,416,1,48
3912749,3912696,1,230,246,426,1,48
3912696,3912736,212,368,149,441,1,89
3912736,3912696,212,368,246,426,1,89
3912696,3912683,212,368,246,426,1,58
3912683,3912696,1,230,246,426,1,58
3912696,3912758,212,368,242,416,1,48
3912758,3912696,1,230,246,426,1,48
3912696,3911693,212,368,134,257,1,157
3911693,3912696,401,416,246,426,1,157
3912696,3912437,212,368,194,439,1,70
3912437,3912696,212,368,246,426,1,70
3912696,0,212,368,0,0,1,384
0,3912696,0,0,246,426,1,384
3911693,3912671,401,416,246,426,1,272
3912671,3911693,1,230,134,257,1,272
3911693,3912742,401,416,242,416,1,182
3912742,3911693,1,230,134,257,1,182
3911693,3912737,401,416,180,457,1,318
