CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912848,3914018,367,411,389,394,1,30
3914018,3912848,354,421,394,402,1,30
3912848,3914007,367,411,110,193,1,403
3914007,3912848,365,402,394,402,1,403
3912848,3914037,367,411,132,225,1,374
3914037,3912848,384,411,394,402,1,374
3912848,3912478,367,411,129,186,1,373
3912478,3912848,353,421,394,402,1,373
3912848,3914667,367,411,246,426,1,154
3914667,3912848,1,230,394,402,1,154
3912848,3913781,367,411,168,322,1,249
3913781,3912848,1,230,394,402,1,249
3912848,3914028,367,411,126,201,1,378
3914028,3912848,385,416,394,402,1,378
3912848,3914662,367,411,322,349,1,0
3914662,3912848,401,413,394,402,1,0
3912848,3914005,367,411,214,225,1,290
3914005,3912848,353,412,394,402,1,290
3912848,0,367,411,0,0,1,561
0,3912848,0,0,394,402,1,561
3914018,3912848,354,421,394,402,1,67
3912848,3914018,367,411,389,394,1,67
3914018,3914007,354,421,110,193,1,394
3914007,3914018,365,402,389,394,1,394
3914018,3914037,354,421,132,225,1,365
3914037,3914018,384,411,389,394,1,365
3914018,3912478,354,421,129,186,1,364
3912478,3914018,353,421,389,394,1,364
3914018,3914667,354,421,246,426,1,109
3914667,3914018,1,230,389,394,1,109
3914018,3913781,354,421,168,322,1,240
3913781,3914018,1,230,389,394,1,240
3914018,3914028,354,421,126,201,1,369
3914028,3914018,385,416,389,394,1,369
3914018,3914662,354,421,322,349,1,0
3914662,3914018,401,413,389,394,1,0
3914018,3914005,354,421,214,225,1,283
3914005,3914018,353,412,389,394,1,283
3914018,0,354,421,0,0,1,554
0,3914018,0,0,389,394,1,554
3914007,3912848,365,402,394,402,1,30
3912848,3914007,367,411,110,193,1,30
3914007,3914018,365,402,389,394,1,23
3914018,3914007,354,421,110,193,1,23
3914007,3914037,365,402,132,225,1,367
3914037,3914007,384,411,110,193,1,367
3914007,3912478,365,402,129,186,1,366
3912478,3914007,353,421,110,193,1,366
3914007,3914667,365,402,246,426,1,161
3914667,3914007,1,230,110,193,1,161
3914007,3913781,365,402,168,322,1,242
3913781,3914007,1,230,110,193,1,242
3914007,3914028,365,402,126,201,1,371
3914028,3914007,385,416,110,193,1,371
3914007,3914662,365,402,322,349,1,0
3914662,3914007,401,413,110,193,1,0
3914007,3914005,365,402,214,225,1,283
3914005,3914007,353,412,110,193,1,283
3914007,0,365,402,0,0,1,554
0,3914007,0,0,110,193,1,554
3914037,3912848,384,411,394,402,1,14
3912848,3914037,367,411,132,225,1,14
3914037,3914018,384,411,389,394,1,18
3914018,3914037,354,421,132,225,1,18
3914037,3914007,384,411,110,193,1,425
3914007,3914037,365,402,132,225,1,425
3914037,3912478,384,411,129,186,1,395
3912478,3914037,353,421,132,225,1,395
3914037,3914667,384,411,246,426,1,194
3914667,3914037,1,230,132,225,1,194
3914037,3913781,384,411,168,322,1,271
3913781,3914037,1,230,132,225,1,271
3914037,3914028,384,411,126,201,1,400
3914028,3914037,385,416,132,225,1,400
3914037,3914662,384,411,322,349,1,0
3914662,3914037,401,413,132,225,1,0
3914037,3914005,384,411,214,225,1,310
3914005,3914037,353,412,132,225,1,310
3914037,0,384,411,0,0,1,581
0,3914037,0,0,132,225,1,581
3912478,3912848,353,421,394,402,1,66
3912848,3912478,367,411,129,186,1,66
3912478,3914018,353,421,389,394,1,58
3914018,3912478,354,421,129,186,1,58
3912478,3914007,353,421,110,193,1,393
3914007,3912478,365,402,129,186,1,393
3912478,3914037,353,421,132,225,1,364
3914037,3912478,384,411,129,186,1,364
3912478,3914667,353,421,246,426,1,109
3914667,3912478,1,230,129,186,1,109
3912478,3913781,353,421,168,322,1,239
3913781,3912478,1,230,129,186,1,239
3912478,3914028,353,421,126,201,1,368
3914028,3912478,385,416,129,186,1,368
3912478,3914662,353,421,322,349,1,0
3914662,3912478,401,413,129,186,1,0
3912478,3914005,353,421,214,225,1,282
3914005,3912478,353,412,129,186,1,282
3912478,0,353,421,0,0,1,553
0,3912478,0,0,129,186,1,553
3914667,3912848,1,230,394,402,1,428
3912848,3914667,367,411,246,426,1,428
3914667,3914018,1,230,389,394,1,420
3914018,3914667,354,421,246,426,1,420
3914667,3914007,1,230,110,193,1,103
3914007,3914667,365,402,246,426,1,103
3914667,3914037,1,230,132,225,1,130
3914037,3914667,384,411,246,426,1,130
3914667,3912478,1,230,129,186,1,142
3912478,3914667,353,421,246,426,1,142
3914667,3913781,1,230,168,322,1,263
3913781,3914667,1,230,246,426,1,263
3914667,3914028,1,230,126,201,1,124
3914028,3914667,385,416,246,426,1,124
3914667,3914662,1,230,322,349,1,367
3914662,3914667,401,413,246,426,1,367
3914667,3914005,1,230,214,225,1,212
3914005,3914667,353,412,246,426,1,212
3914667,0,1,230,0,0,1,229
0,3914667,0,0,246,426,1,229
3913781,3912848,1,230,394,402,1,428
3912848,3913781,367,411,168,322,1,428
3913781,3914018,1,230,389,394,1,420
3914018,3913781,354,421,168,322,1,420
3913781,3914007,1,230,110,193,1,103
3914007,3913781,365,402,168,322,1,103
3913781,3914037,1,230,132,225,1,130
3914037,3913781,384,411,168,322,1,130
3913781,3912478,1,230,129,186,1,142
3912478,3913781,353,421,168,322,1,142
3913781,3914667,1,230,246,426,1,278
3914667,3913781,1,230,168,322,1,278
3913781,3914028,1,230,126,201,1,124
3914028,3913781,385,416,168,322,1,124
3913781,3914662,1,230,322,349,1,367
3914662,3913781,401,413,168,322,1,367
3913781,3914005,1,230,214,225,1,212
3914005,3913781,353,412,168,322,1,212
3913781,0,1,230,0,0,1,229
0,3913781,0,0,168,322,1,229
3914028,3912848,385,416,394,402,1,18
3912848,3914028,367,411,126,201,1,18
