CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562124147,3914043,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3805515,65,168,217,0,PRE-BOX-3B,PRE_BOX,AREA PRE-BOX PLANT2,2,M3-CL-03,S_CANT,Cantilever M3,-,373,411,1987,9/11/2022 6:50:28 PM,9/11/2022 7:09:28 PM,9/11/2022 7:13:56 PM,4,1386002,1309957,0,0,0,0,1,1,,,,,,9/11/2022 7:13:00 PM,4,353
2562123447,3914077,5,15,CARICO DA MAG AUTO,1,3805513,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 7:09:29 PM,9/11/2022 7:09:31 PM,9/11/2022 7:12:32 PM,3,1386014,1309202,0,0,0,0,1,1,768290,SENSI WHITE DUST 60X120 RET,78,280,1,9/11/2022 7:11:39 PM,2,367
2562122851,3914050,0,63,POSIZIONAMENTO DA PICK_CLD A BOX,1,3805517,45,239,746,0,M1-PIK-F11,PICK_CLD,PICKING MANUALE M1,1,M3-BO-520,S_CA,BOX PRONTI CAMION,11,411,428,0,9/11/2022 6:53:04 PM,9/11/2022 7:12:02 PM,9/11/2022 7:14:01 PM,2,1386007,1308694,0,0,0,0,1,1,756204,STONES 2.0 CALACAT.BLACK GLOSSY 80X180RT,538,370,4,9/11/2022 7:13:11 PM,1,355
2562123645,3914083,5,15,CARICO DA MAG AUTO,1,3805518,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 7:12:53 PM,9/11/2022 7:12:53 PM,9/11/2022 7:14:48 PM,2,1386015,1309425,0,0,0,0,1,1,738814,INDUSTRIAL MOKA SOFT 60x60 RET,257,440,1,9/11/2022 7:13:34 PM,1,367
2562123783,3912859,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3805607,65,390,393,0,0,STOCK,0,-,M3-CL-04,S_CANT,Cantilever M3,-,368,417,2012,9/11/2022 12:11:02 PM,9/11/2022 7:13:58 PM,9/11/2022 7:51:41 PM,38,1385675,1309575,0,0,0,0,1,1,,,,,,9/11/2022 7:51:06 PM,37,38
2562123447,3914091,5,15,CARICO DA MAG AUTO,1,3805526,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 7:15:49 PM,9/11/2022 7:15:50 PM,9/11/2022 7:17:21 PM,2,1386016,1309202,0,0,0,0,1,1,769082,"SENSI BY THUN WHITE NAT MOSAICO 0,6X0,6",42,400,1,9/11/2022 7:16:27 PM,1,367
2562123528,3913952,0,63,POSIZIONAMENTO DA PICK_CLD A BOX,1,3805529,45,233,746,0,M1-PICK-F9,PICK_CLD,PICKING MANUALE M1,1,M3-BO-520,S_CA,BOX PRONTI CAMION,3,410,412,0,9/11/2022 6:22:32 PM,9/11/2022 7:16:45 PM,9/11/2022 7:19:11 PM,2,1385953,1309298,0,0,0,0,1,1,774600,HERITAGE LUXE EMERALD GLOSSY 80X180 RET,119,205,4,9/11/2022 7:18:17 PM,2,362
2562123446,3914094,5,15,CARICO DA MAG AUTO,1,3805532,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 7:17:24 PM,9/11/2022 7:17:25 PM,9/11/2022 7:19:34 PM,2,1386017,1309201,0,0,0,0,1,1,769812,REVES DE REX PERLE MATTE 60X120 RETT,63,320,1,9/11/2022 7:18:42 PM,1,367
2562123849,3914107,5,15,CARICO DA MAG AUTO,1,3805549,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 7:20:46 PM,9/11/2022 7:20:50 PM,9/11/2022 7:23:29 PM,3,1386018,1309648,0,0,0,0,1,1,752725,MATRICE ESSENZA 6MM 60X120 RET,213,400,1,9/11/2022 7:22:33 PM,2,367
2562123364,3914105,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805561,45,314,820,0,M1-CJ-10,STOCK,MAGAZZINO COPERTO,2,M1-PIK-P10,PICK_FTR,PICKING MANUALE M1,1,236,747,0,9/11/2022 7:20:27 PM,9/11/2022 7:21:31 PM,9/11/2022 7:28:21 PM,7,1385466,1309126,40288051,2592244,430450,1,0,1,774646,NATURE MOOD RAINFOREST COMFORT 80X180RET,0,178,4,9/11/2022 7:27:13 PM,6,130
