CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3914043,3914077,373,411,246,426,1,150
3914077,3914043,1,230,168,217,1,150
3914043,3914050,373,411,239,746,1,344
3914050,3914043,411,428,168,217,1,344
3914043,3914083,373,411,246,426,1,150
3914083,3914043,1,230,168,217,1,150
3914043,3912859,373,411,390,393,1,36
3912859,3914043,368,417,168,217,1,36
3914043,3914091,373,411,246,426,1,150
3914091,3914043,1,230,168,217,1,150
3914043,3913952,373,411,233,746,1,339
3913952,3914043,410,412,168,217,1,339
3914043,3914094,373,411,246,426,1,150
3914094,3914043,1,230,168,217,1,150
3914043,3914107,373,411,246,426,1,150
3914107,3914043,1,230,168,217,1,150
3914043,3914105,373,411,314,820,1,418
3914105,3914043,236,747,168,217,1,418
3914043,0,373,411,0,0,1,565
0,3914043,0,0,168,217,1,565
3914077,3914043,1,230,168,217,1,167
3914043,3914077,373,411,246,426,1,167
3914077,3914050,1,230,239,746,1,649
3914050,3914077,411,428,246,426,1,649
3914077,3914083,1,230,246,426,1,278
3914083,3914077,1,230,246,426,1,278
3914077,3912859,1,230,390,393,1,422
3912859,3914077,368,417,246,426,1,422
3914077,3914091,1,230,246,426,1,278
3914091,3914077,1,230,246,426,1,278
3914077,3913952,1,230,233,746,1,621
3913952,3914077,410,412,246,426,1,621
3914077,3914094,1,230,246,426,1,278
3914094,3914077,1,230,246,426,1,278
3914077,3914107,1,230,246,426,1,278
3914107,3914077,1,230,246,426,1,278
3914077,3914105,1,230,314,820,1,680
3914105,3914077,236,747,246,426,1,680
3914077,0,1,230,0,0,1,229
0,3914077,0,0,246,426,1,229
3914050,3914043,411,428,168,217,1,405
3914043,3914050,373,411,239,746,1,405
3914050,3914077,411,428,246,426,1,294
3914077,3914050,1,230,239,746,1,294
3914050,3914083,411,428,246,426,1,294
3914083,3914050,1,230,239,746,1,294
3914050,3912859,411,428,390,393,1,56
3912859,3914050,368,417,239,746,1,56
3914050,3914091,411,428,246,426,1,294
3914091,3914050,1,230,239,746,1,294
3914050,3913952,411,428,233,746,1,353
3913952,3914050,410,412,239,746,1,353
3914050,3914094,411,428,246,426,1,294
3914094,3914050,1,230,239,746,1,294
3914050,3914107,411,428,246,426,1,294
3914107,3914050,1,230,239,746,1,294
3914050,3914105,411,428,314,820,1,432
3914105,3914050,236,747,239,746,1,432
3914050,0,411,428,0,0,1,621
0,3914050,0,0,239,746,1,621
3914083,3914043,1,230,168,217,1,167
3914043,3914083,373,411,246,426,1,167
3914083,3914077,1,230,246,426,1,278
3914077,3914083,1,230,246,426,1,278
3914083,3914050,1,230,239,746,1,649
3914050,3914083,411,428,246,426,1,649
3914083,3912859,1,230,390,393,1,422
3912859,3914083,368,417,246,426,1,422
3914083,3914091,1,230,246,426,1,278
3914091,3914083,1,230,246,426,1,278
3914083,3913952,1,230,233,746,1,621
3913952,3914083,410,412,246,426,1,621
3914083,3914094,1,230,246,426,1,278
3914094,3914083,1,230,246,426,1,278
3914083,3914107,1,230,246,426,1,278
3914107,3914083,1,230,246,426,1,278
3914083,3914105,1,230,314,820,1,680
3914105,3914083,236,747,246,426,1,680
3914083,0,1,230,0,0,1,229
0,3914083,0,0,246,426,1,229
3912859,3914043,368,417,168,217,1,349
3914043,3912859,373,411,390,393,1,349
3912859,3914077,368,417,246,426,1,148
3914077,3912859,1,230,390,393,1,148
3912859,3914050,368,417,239,746,1,342
3914050,3912859,411,428,390,393,1,342
3912859,3914083,368,417,246,426,1,148
3914083,3912859,1,230,390,393,1,148
3912859,3914091,368,417,246,426,1,148
3914091,3912859,1,230,390,393,1,148
3912859,3913952,368,417,233,746,1,337
3913952,3912859,410,412,390,393,1,337
3912859,3914094,368,417,246,426,1,148
3914094,3912859,1,230,390,393,1,148
3912859,3914107,368,417,246,426,1,148
3914107,3912859,1,230,390,393,1,148
