CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912457,3912867,191,388,242,416,1,52
3912867,3912457,264,408,225,276,1,52
3912457,3912870,191,388,242,416,1,52
3912870,3912457,264,408,225,276,1,52
3912457,3912480,191,388,390,393,1,200
3912480,3912457,366,420,225,276,1,200
3912457,3912878,191,388,242,416,1,52
3912878,3912457,402,431,225,276,1,52
3912457,3912880,191,388,242,416,1,52
3912880,3912457,402,431,225,276,1,52
3912457,3912882,191,388,242,416,1,52
3912882,3912457,266,438,225,276,1,52
3912457,3912886,191,388,242,416,1,52
3912886,3912457,194,372,225,276,1,52
3912457,3912436,191,388,333,471,1,187
3912436,3912457,230,454,225,276,1,187
3912457,3912903,191,388,242,416,1,52
3912903,3912457,1,230,225,276,1,52
3912457,0,191,388,0,0,1,391
0,3912457,0,0,225,276,1,391
3912867,3912457,264,408,225,276,1,151
3912457,3912867,191,388,242,416,1,151
3912867,3912870,264,408,242,416,1,44
3912870,3912867,264,408,242,416,1,44
3912867,3912480,264,408,390,393,1,128
3912480,3912867,366,420,242,416,1,128
3912867,3912878,264,408,242,416,1,44
3912878,3912867,402,431,242,416,1,44
3912867,3912880,264,408,242,416,1,44
3912880,3912867,402,431,242,416,1,44
3912867,3912882,264,408,242,416,1,44
3912882,3912867,266,438,242,416,1,44
3912867,3912886,264,408,242,416,1,44
3912886,3912867,194,372,242,416,1,44
3912867,3912436,264,408,333,471,1,130
3912436,3912867,230,454,242,416,1,130
3912867,3912903,264,408,242,416,1,44
3912903,3912867,1,230,242,416,1,44
3912867,0,264,408,0,0,1,451
0,3912867,0,0,242,416,1,451
3912870,3912457,264,408,225,276,1,151
3912457,3912870,191,388,242,416,1,151
3912870,3912867,264,408,242,416,1,44
3912867,3912870,264,408,242,416,1,44
3912870,3912480,264,408,390,393,1,128
3912480,3912870,366,420,242,416,1,128
3912870,3912878,264,408,242,416,1,44
3912878,3912870,402,431,242,416,1,44
3912870,3912880,264,408,242,416,1,44
3912880,3912870,402,431,242,416,1,44
3912870,3912882,264,408,242,416,1,44
3912882,3912870,266,438,242,416,1,44
3912870,3912886,264,408,242,416,1,44
3912886,3912870,194,372,242,416,1,44
3912870,3912436,264,408,333,471,1,130
3912436,3912870,230,454,242,416,1,130
3912870,3912903,264,408,242,416,1,44
3912903,3912870,1,230,242,416,1,44
3912870,0,264,408,0,0,1,451
0,3912870,0,0,242,416,1,451
3912480,3912457,366,420,225,276,1,241
3912457,3912480,191,388,390,393,1,241
3912480,3912867,366,420,242,416,1,149
3912867,3912480,264,408,390,393,1,149
3912480,3912870,366,420,242,416,1,149
3912870,3912480,264,408,390,393,1,149
3912480,3912878,366,420,242,416,1,149
3912878,3912480,402,431,390,393,1,149
3912480,3912880,366,420,242,416,1,149
3912880,3912480,402,431,390,393,1,149
3912480,3912882,366,420,242,416,1,149
3912882,3912480,266,438,390,393,1,149
3912480,3912886,366,420,242,416,1,149
3912886,3912480,194,372,390,393,1,149
3912480,3912436,366,420,333,471,1,70
3912436,3912480,230,454,390,393,1,70
3912480,3912903,366,420,242,416,1,149
3912903,3912480,1,230,390,393,1,149
3912480,0,366,420,0,0,1,572
0,3912480,0,0,390,393,1,572
3912878,3912457,402,431,225,276,1,285
3912457,3912878,191,388,242,416,1,285
3912878,3912867,402,431,242,416,1,197
3912867,3912878,264,408,242,416,1,197
3912878,3912870,402,431,242,416,1,197
3912870,3912878,264,408,242,416,1,197
3912878,3912480,402,431,390,393,1,49
3912480,3912878,366,420,242,416,1,49
3912878,3912880,402,431,242,416,1,197
3912880,3912878,402,431,242,416,1,197
3912878,3912882,402,431,242,416,1,197
3912882,3912878,266,438,242,416,1,197
3912878,3912886,402,431,242,416,1,197
3912886,3912878,194,372,242,416,1,197
3912878,3912436,402,431,333,471,1,110
3912436,3912878,230,454,242,416,1,110
3912878,3912903,402,431,242,416,1,197
3912903,3912878,1,230,242,416,1,197
3912878,0,402,431,0,0,1,614
0,3912878,0,0,242,416,1,614
3912880,3912457,402,431,225,276,1,285
3912457,3912880,191,388,242,416,1,285
3912880,3912867,402,431,242,416,1,197
3912867,3912880,264,408,242,416,1,197
3912880,3912870,402,431,242,416,1,197
3912870,3912880,264,408,242,416,1,197
3912880,3912480,402,431,390,393,1,49
3912480,3912880,366,420,242,416,1,49
3912880,3912878,402,431,242,416,1,197
3912878,3912880,402,431,242,416,1,197
3912880,3912882,402,431,242,416,1,197
3912882,3912880,266,438,242,416,1,197
3912880,3912886,402,431,242,416,1,197
3912886,3912880,194,372,242,416,1,197
3912880,3912436,402,431,333,471,1,110
3912436,3912880,230,454,242,416,1,110
3912880,3912903,402,431,242,416,1,197
3912903,3912880,1,230,242,416,1,197
3912880,0,402,431,0,0,1,614
0,3912880,0,0,242,416,1,614
3912882,3912457,266,438,225,276,1,171
3912457,3912882,191,388,242,416,1,171
3912882,3912867,266,438,242,416,1,30
3912867,3912882,264,408,242,416,1,30
3912882,3912870,266,438,242,416,1,30
3912870,3912882,264,408,242,416,1,30
3912882,3912480,266,438,390,393,1,146
3912480,3912882,366,420,242,416,1,146
3912882,3912878,266,438,242,416,1,30
3912878,3912882,402,431,242,416,1,30
3912882,3912880,266,438,242,416,1,30
3912880,3912882,402,431,242,416,1,30
3912882,3912886,266,438,242,416,1,30
3912886,3912882,194,372,242,416,1,30
3912882,3912436,266,438,333,471,1,110
3912436,3912882,230,454,242,416,1,110
3912882,3912903,266,438,242,416,1,30
3912903,3912882,1,230,242,416,1,30
3912882,0,266,438,0,0,1,452
0,3912882,0,0,242,416,1,452
3912886,3912457,194,372,225,276,1,96
3912457,3912886,191,388,242,416,1,96
3912886,3912867,194,372,242,416,1,56
3912867,3912886,264,408,242,416,1,56
3912886,3912870,194,372,242,416,1,56
3912870,3912886,264,408,242,416,1,56
3912886,3912480,194,372,390,393,1,204
3912480,3912886,366,420,242,416,1,204
3912886,3912878,194,372,242,416,1,56
3912878,3912886,402,431,242,416,1,56
3912886,3912880,194,372,242,416,1,56
3912880,3912886,402,431,242,416,1,56
3912886,3912882,194,372,242,416,1,56
3912882,3912886,266,438,242,416,1,56
3912886,3912436,194,372,333,471,1,195
3912436,3912886,230,454,242,416,1,195
3912886,3912903,194,372,242,416,1,56
3912903,3912886,1,230,242,416,1,56
3912886,0,194,372,0,0,1,385
0,3912886,0,0,242,416,1,385
3912436,3912457,230,454,225,276,1,193
3912457,3912436,191,388,333,471,1,193
3912436,3912867,230,454,242,416,1,42
3912867,3912436,264,408,333,471,1,42
3912436,3912870,230,454,242,416,1,42
3912870,3912436,264,408,333,471,1,42
3912436,3912480,230,454,390,393,1,188
3912480,3912436,366,420,333,471,1,188
3912436,3912878,230,454,242,416,1,42
