CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3911698,3912868,241,369,246,426,1,75
3912868,3911698,194,370,316,467,1,75
3911698,3912904,241,369,246,426,1,75
3912904,3911698,194,370,316,467,1,75
3911698,3911903,241,369,216,217,1,175
3911903,3911698,168,390,316,467,1,175
3911698,3911699,241,369,156,476,1,167
3911699,3911698,241,369,316,467,1,167
3911698,3912905,241,369,246,426,1,75
3912905,3911698,264,408,316,467,1,75
3911698,3911904,241,369,210,217,1,170
3911904,3911698,168,390,316,467,1,170
3911698,3912950,241,369,333,471,1,177
3912950,3911698,230,454,316,467,1,177
3911698,3911697,241,369,156,336,1,96
3911697,3911698,241,369,316,467,1,96
3911698,3912962,241,369,242,416,1,65
3912962,3911698,348,444,316,467,1,65
3911698,0,241,369,0,0,1,409
0,3911698,0,0,316,467,1,409
3912868,3911698,194,370,316,467,1,190
3911698,3912868,241,369,246,426,1,190
3912868,3912904,194,370,246,426,1,62
3912904,3912868,194,370,246,426,1,62
3912868,3911903,194,370,216,217,1,160
3911903,3912868,168,390,246,426,1,160
3912868,3911699,194,370,156,476,1,142
3911699,3912868,241,369,246,426,1,142
3912868,3912905,194,370,246,426,1,62
3912905,3912868,264,408,246,426,1,62
3912868,3911904,194,370,210,217,1,155
3911904,3912868,168,390,246,426,1,155
3912868,3912950,194,370,333,471,1,197
3912950,3912868,230,454,246,426,1,197
3912868,3911697,194,370,156,336,1,54
3911697,3912868,241,369,246,426,1,54
3912868,3912962,194,370,242,416,1,58
3912962,3912868,348,444,246,426,1,58
3912868,0,194,370,0,0,1,383
0,3912868,0,0,246,426,1,383
3912904,3911698,194,370,316,467,1,190
3911698,3912904,241,369,246,426,1,190
3912904,3912868,194,370,246,426,1,62
3912868,3912904,194,370,246,426,1,62
3912904,3911903,194,370,216,217,1,160
3911903,3912904,168,390,246,426,1,160
3912904,3911699,194,370,156,476,1,142
3911699,3912904,241,369,246,426,1,142
3912904,3912905,194,370,246,426,1,62
3912905,3912904,264,408,246,426,1,62
3912904,3911904,194,370,210,217,1,155
3911904,3912904,168,390,246,426,1,155
3912904,3912950,194,370,333,471,1,197
3912950,3912904,230,454,246,426,1,197
3912904,3911697,194,370,156,336,1,54
3911697,3912904,241,369,246,426,1,54
3912904,3912962,194,370,242,416,1,58
3912962,3912904,348,444,246,426,1,58
3912904,0,194,370,0,0,1,383
0,3912904,0,0,246,426,1,383
3911903,3911698,168,390,316,467,1,204
3911698,3911903,241,369,216,217,1,204
3911903,3912868,168,390,246,426,1,80
3912868,3911903,194,370,216,217,1,80
3911903,3912904,168,390,246,426,1,80
3912904,3911903,194,370,216,217,1,80
3911903,3911699,168,390,156,476,1,152
3911699,3911903,241,369,216,217,1,152
3911903,3912905,168,390,246,426,1,80
3912905,3911903,264,408,216,217,1,80
3911903,3911904,168,390,210,217,1,178
3911904,3911903,168,390,216,217,1,178
3911903,3912950,168,390,333,471,1,211
3912950,3911903,230,454,216,217,1,211
3911903,3911697,168,390,156,336,1,53
3911697,3911903,241,369,216,217,1,53
3911903,3912962,168,390,242,416,1,76
3912962,3911903,348,444,216,217,1,76
3911903,0,168,390,0,0,1,405
0,3911903,0,0,216,217,1,405
3911699,3911698,241,369,316,467,1,170
3911698,3911699,241,369,156,476,1,170
3911699,3912868,241,369,246,426,1,75
3912868,3911699,194,370,156,476,1,75
3911699,3912904,241,369,246,426,1,75
3912904,3911699,194,370,156,476,1,75
3911699,3911903,241,369,216,217,1,175
3911903,3911699,168,390,156,476,1,175
3911699,3912905,241,369,246,426,1,75
3912905,3911699,264,408,156,476,1,75
3911699,3911904,241,369,210,217,1,170
3911904,3911699,168,390,156,476,1,170
3911699,3912950,241,369,333,471,1,177
3912950,3911699,230,454,156,476,1,177
3911699,3911697,241,369,156,336,1,96
3911697,3911699,241,369,156,476,1,96
3911699,3912962,241,369,242,416,1,65
3912962,3911699,348,444,156,476,1,65
3911699,0,241,369,0,0,1,409
0,3911699,0,0,156,476,1,409
3912905,3911698,264,408,316,467,1,123
3911698,3912905,241,369,246,426,1,123
3912905,3912868,264,408,246,426,1,40
3912868,3912905,194,370,246,426,1,40
3912905,3912904,264,408,246,426,1,40
3912904,3912905,194,370,246,426,1,40
3912905,3911903,264,408,216,217,1,217
3911903,3912905,168,390,246,426,1,217
3912905,3911699,264,408,156,476,1,168
3911699,3912905,241,369,246,426,1,168
3912905,3911904,264,408,210,217,1,212
3911904,3912905,168,390,246,426,1,212
3912905,3912950,264,408,333,471,1,130
3912950,3912905,230,454,246,426,1,130
3912905,3911697,264,408,156,336,1,138
3911697,3912905,241,369,246,426,1,138
3912905,3912962,264,408,242,416,1,44
3912962,3912905,348,444,246,426,1,44
3912905,0,264,408,0,0,1,451
0,3912905,0,0,246,426,1,451
3911904,3911698,168,390,316,467,1,204
3911698,3911904,241,369,210,217,1,204
3911904,3912868,168,390,246,426,1,80
3912868,3911904,194,370,210,217,1,80
3911904,3912904,168,390,246,426,1,80
3912904,3911904,194,370,210,217,1,80
3911904,3911903,168,390,216,217,1,183
3911903,3911904,168,390,210,217,1,183
3911904,3911699,168,390,156,476,1,152
3911699,3911904,241,369,210,217,1,152
3911904,3912905,168,390,246,426,1,80
3912905,3911904,264,408,210,217,1,80
3911904,3912950,168,390,333,471,1,211
3912950,3911904,230,454,210,217,1,211
3911904,3911697,168,390,156,336,1,53
3911697,3911904,241,369,210,217,1,53
3911904,3912962,168,390,242,416,1,76
3912962,3911904,348,444,210,217,1,76
3911904,0,168,390,0,0,1,405
0,3911904,0,0,210,217,1,405
3912950,3911698,230,454,316,467,1,123
3911698,3912950,241,369,333,471,1,123
3912950,3912868,230,454,246,426,1,32
3912868,3912950,194,370,333,471,1,32
3912950,3912904,230,454,246,426,1,32
3912904,3912950,194,370,333,471,1,32
3912950,3911903,230,454,216,217,1,253
3911903,3912950,168,390,333,471,1,253
3912950,3911699,230,454,156,476,1,108
3911699,3912950,241,369,333,471,1,108
3912950,3912905,230,454,246,426,1,32
3912905,3912950,264,408,333,471,1,32
3912950,3911904,230,454,210,217,1,245
3911904,3912950,168,390,333,471,1,245
3912950,3911697,230,454,156,336,1,134
3911697,3912950,241,369,333,471,1,134
3912950,3912962,230,454,242,416,1,42
3912962,3912950,348,444,333,471,1,42
3912950,0,230,454,0,0,1,568
0,3912950,0,0,333,471,1,568
3911697,3911698,241,369,316,467,1,170
3911698,3911697,241,369,156,336,1,170
3911697,3912868,241,369,246,426,1,75
3912868,3911697,194,370,156,336,1,75
3911697,3912904,241,369,246,426,1,75
3912904,3911697,194,370,156,336,1,75
3911697,3911903,241,369,216,217,1,175
3911903,3911697,168,390,156,336,1,175
3911697,3911699,241,369,156,476,1,167
3911699,3911697,241,369,156,336,1,167
3911697,3912905,241,369,246,426,1,75
3912905,3911697,264,408,156,336,1,75
3911697,3911904,241,369,210,217,1,170
3911904,3911697,168,390,156,336,1,170
3911697,3912950,241,369,333,471,1,177
3912950,3911697,230,454,156,336,1,177
3911697,3912962,241,369,242,416,1,65
3912962,3911697,348,444,156,336,1,65
3911697,0,241,369,0,0,1,409
0,3911697,0,0,156,336,1,409
3912962,3911698,348,444,316,467,1,74
