CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123983,3914770,5,15,CARICO DA MAG AUTO,1,3806206,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,10/11/2022 5:54:49 AM,10/11/2022 5:54:50 AM,10/11/2022 5:56:41 AM,2,1386057,1309776,0,0,0,0,1,1,770249,REVES DE REX PERLE MOS 3D MIX 3X3,51,340,7,10/11/2022 5:55:34 AM,1,367
2562123170,3914668,0,63,POSIZIONAMENTO DA PICK_CLD A BOX,1,3806208,45,239,746,0,M1-PIK-F11,PICK_CLD,PICKING MANUALE M1,1,M3-BO-520,S_CA,BOX PRONTI CAMION,3,410,412,0,10/11/2022 5:22:52 AM,10/11/2022 5:55:26 AM,10/11/2022 5:57:00 AM,2,1386046,1308884,0,0,0,0,1,1,770433,LES ORIGINES DE REX OR MAT 80X180 RET,67,178,4,10/11/2022 5:56:27 AM,1,371
2562123876,3912857,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806211,65,390,392,0,0,STOCK,0,-,M3-CL-05,S_CANT,Cantilever M3,-,356,420,3797,9/11/2022 12:10:57 PM,10/11/2022 5:55:33 AM,10/11/2022 5:57:51 AM,2,1385679,1309676,0,0,0,0,1,1,,,,,,10/11/2022 5:56:55 AM,1,93
2562123652,3912470,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806219,86,129,202,0,PRE-BOX-6A,PRE_BOX,AREA PRE-BOX PLANT2,3,M3-CL-05,S_CANT,Cantilever M3,-,372,420,37,9/11/2022 10:14:00 AM,10/11/2022 5:56:17 AM,10/11/2022 6:02:31 AM,6,1385545,1309440,0,0,0,0,1,1,,,,,,10/11/2022 5:59:33 AM,3,390
2562123324,3914773,5,15,CARICO DA MAG AUTO,1,3806214,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,10/11/2022 5:55:56 AM,10/11/2022 5:56:44 AM,10/11/2022 5:58:58 AM,2,1386058,1309086,0,0,0,0,1,1,752191,RAWTECH RAW-DUST NAT 80X80 RET,27,260,1,10/11/2022 5:57:35 AM,1,367
2562123632,3912471,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3806235,65,149,225,0,PRE-BOX-1A,PRE_BOX,AREA PRE-BOX PLANT2,12,M3-CL-04,S_CANT,Cantilever M3,-,359,417,52,9/11/2022 10:14:03 AM,10/11/2022 5:57:53 AM,10/11/2022 6:04:50 AM,7,1385544,1309512,0,0,0,0,1,1,,,,,,10/11/2022 6:03:54 AM,6,376
2562122727,3914781,8,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3806224,45,310,825,0,M1-CI-02,STOCK,MAGAZZINO COPERTO,15,M1-PICK-P9,PICK_FTR,PICKING MANUALE M1,1,233,747,0,10/11/2022 5:57:44 AM,10/11/2022 5:58:21 AM,10/11/2022 6:09:37 AM,11,1385743,1308398,40286953,187542,235188,6,0,1,741845,STONES 2.0 CALACATTA SMOOTH 80X180 RETT.,0,425,4,10/11/2022 6:00:25 AM,2,128
2562123286,3914783,5,15,CARICO DA MAG AUTO,1,3806226,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,10/11/2022 5:59:30 AM,10/11/2022 5:59:32 AM,10/11/2022 6:01:47 AM,2,1386059,1309036,0,0,0,0,1,1,755691,PLANCHES DE REX CHOCO DEC 80X80 RET,238,420,1,10/11/2022 6:00:40 AM,1,367
2562121502,3914775,8,60,POSIZIONAMENTO INTERI,2,3806234,92,322,349,0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-500,S_CA,BOX PRONTI CAMION,4,407,431,0,10/11/2022 5:56:21 AM,10/11/2022 5:59:59 AM,10/11/2022 6:09:15 AM,9,1385276,1307058,40284773,1741020,230878,0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,5806,,1,10/11/2022 6:03:39 AM,4,140
2562123619,3914790,5,15,CARICO DA MAG AUTO,1,3806231,64,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,10/11/2022 6:01:55 AM,10/11/2022 6:01:57 AM,10/11/2022 6:03:47 AM,2,1386060,1309403,0,0,0,0,1,1,775046,HERITAGE LUXE AQUA COMF.9MM 60X120 RET,499,600,1,10/11/2022 6:02:37 AM,1,367
