CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3914710,3914021,1,230,390,394,1,421
3914021,3914710,385,432,246,426,1,421
3914710,3914714,1,230,246,426,1,278
3914714,3914710,1,230,246,426,1,278
3914710,3912858,1,230,133,184,1,144
3912858,3914710,355,421,246,426,1,144
3914710,3912849,1,230,390,394,1,421
3912849,3914710,368,417,246,426,1,421
3914710,3914717,1,230,276,853,1,774
3914717,3914710,215,723,246,426,1,774
3914710,3914716,1,230,322,349,1,367
3914716,3914710,407,431,246,426,1,367
3914710,3914025,1,230,389,393,1,421
3914025,3914710,357,420,246,426,1,421
3914710,3914724,1,230,246,426,1,278
3914724,3914710,1,230,246,426,1,278
3914710,3914016,1,230,165,217,1,164
3914016,3914710,373,416,246,426,1,164
3914710,0,1,230,0,0,1,229
0,3914710,0,0,246,426,1,229
3914021,3914710,385,432,246,426,1,215
3914710,3914021,1,230,390,394,1,215
3914021,3914714,385,432,246,426,1,215
3914714,3914021,1,230,390,394,1,215
3914021,3912858,385,432,133,184,1,419
3912858,3914021,355,421,390,394,1,419
3914021,3912849,385,432,390,394,1,43
3912849,3914021,368,417,390,394,1,43
3914021,3914717,385,432,276,853,1,497
3914717,3914021,215,723,390,394,1,497
3914021,3914716,385,432,322,349,1,0
3914716,3914021,407,431,390,394,1,0
3914021,3914025,385,432,389,393,1,43
3914025,3914021,357,420,390,394,1,43
3914021,3914724,385,432,246,426,1,215
3914724,3914021,1,230,390,394,1,215
3914021,3914016,385,432,165,217,1,386
3914016,3914021,373,416,390,394,1,386
3914021,0,385,432,0,0,1,602
0,3914021,0,0,390,394,1,602
3914714,3914710,1,230,246,426,1,278
3914710,3914714,1,230,246,426,1,278
3914714,3914021,1,230,390,394,1,421
3914021,3914714,385,432,246,426,1,421
3914714,3912858,1,230,133,184,1,144
3912858,3914714,355,421,246,426,1,144
3914714,3912849,1,230,390,394,1,421
3912849,3914714,368,417,246,426,1,421
3914714,3914717,1,230,276,853,1,774
3914717,3914714,215,723,246,426,1,774
3914714,3914716,1,230,322,349,1,367
3914716,3914714,407,431,246,426,1,367
3914714,3914025,1,230,389,393,1,421
3914025,3914714,357,420,246,426,1,421
3914714,3914724,1,230,246,426,1,278
3914724,3914714,1,230,246,426,1,278
3914714,3914016,1,230,165,217,1,164
3914016,3914714,373,416,246,426,1,164
3914714,0,1,230,0,0,1,229
0,3914714,0,0,246,426,1,229
3912858,3914710,355,421,246,426,1,109
3914710,3912858,1,230,133,184,1,109
3912858,3914021,355,421,390,394,1,61
3914021,3912858,385,432,133,184,1,61
3912858,3914714,355,421,246,426,1,109
3914714,3912858,1,230,133,184,1,109
3912858,3912849,355,421,390,394,1,61
3912849,3912858,368,417,133,184,1,61
3912858,3914717,355,421,276,853,1,505
3914717,3912858,215,723,133,184,1,505
3912858,3914716,355,421,322,349,1,0
3914716,3912858,407,431,133,184,1,0
3912858,3914025,355,421,389,393,1,61
3914025,3912858,357,420,133,184,1,61
3912858,3914724,355,421,246,426,1,109
3914724,3912858,1,230,133,184,1,109
3912858,3914016,355,421,165,217,1,336
3914016,3912858,373,416,133,184,1,336
3912858,0,355,421,0,0,1,555
0,3912858,0,0,133,184,1,555
3912849,3914710,368,417,246,426,1,148
3914710,3912849,1,230,390,394,1,148
3912849,3914021,368,417,390,394,1,37
3914021,3912849,385,432,390,394,1,37
3912849,3914714,368,417,246,426,1,148
3914714,3912849,1,230,390,394,1,148
3912849,3912858,368,417,133,184,1,382
3912858,3912849,355,421,390,394,1,382
3912849,3914717,368,417,276,853,1,511
3914717,3912849,215,723,390,394,1,511
3912849,3914716,368,417,322,349,1,0
3914716,3912849,407,431,390,394,1,0
3912849,3914025,368,417,389,393,1,37
3914025,3912849,357,420,390,394,1,37
3912849,3914724,368,417,246,426,1,148
3914724,3912849,1,230,390,394,1,148
3912849,3914016,368,417,165,217,1,349
3914016,3912849,373,416,390,394,1,349
3912849,0,368,417,0,0,1,567
0,3912849,0,0,390,394,1,567
3914717,3914710,215,723,246,426,1,306
3914710,3914717,1,230,276,853,1,306
3914717,3914021,215,723,390,394,1,346
3914021,3914717,385,432,276,853,1,346
3914717,3914714,215,723,246,426,1,306
3914714,3914717,1,230,276,853,1,306
3914717,3912858,215,723,133,184,1,0
3912858,3914717,355,421,276,853,1,0
3914717,3912849,215,723,390,394,1,346
3912849,3914717,368,417,276,853,1,346
3914717,3914716,215,723,322,349,1,0
3914716,3914717,407,431,276,853,1,0
3914717,3914025,215,723,389,393,1,346
3914025,3914717,357,420,276,853,1,346
3914717,3914724,215,723,246,426,1,306
3914724,3914717,1,230,276,853,1,306
3914717,3914016,215,723,165,217,1,542
3914016,3914717,373,416,276,853,1,542
3914717,0,215,723,0,0,1,727
0,3914717,0,0,276,853,1,727
3914716,3914710,407,431,246,426,1,284
3914710,3914716,1,230,322,349,1,284
3914716,3914021,407,431,390,394,1,45
3914021,3914716,385,432,322,349,1,45
3914716,3914714,407,431,246,426,1,284
3914714,3914716,1,230,322,349,1,284
3914716,3912858,407,431,133,184,1,428
3912858,3914716,355,421,322,349,1,428
3914716,3912849,407,431,390,394,1,45
3912849,3914716,368,417,322,349,1,45
3914716,3914717,407,431,276,853,1,525
3914717,3914716,215,723,322,349,1,525
3914716,3914025,407,431,389,393,1,45
3914025,3914716,357,420,322,349,1,45
3914716,3914724,407,431,246,426,1,284
3914724,3914716,1,230,322,349,1,284
3914716,3914016,407,431,165,217,1,395
3914016,3914716,373,416,322,349,1,395
3914716,0,407,431,0,0,1,611
0,3914716,0,0,322,349,1,611
3914025,3914710,357,420,246,426,1,134
3914710,3914025,1,230,389,393,1,134
3914025,3914021,357,420,390,394,1,50
3914021,3914025,385,432,389,393,1,50
3914025,3914714,357,420,246,426,1,134
3914714,3914025,1,230,389,393,1,134
3914025,3912858,357,420,133,184,1,379
3912858,3914025,355,421,389,393,1,379
3914025,3912849,357,420,390,394,1,50
3912849,3914025,368,417,389,393,1,50
3914025,3914717,357,420,276,853,1,505
3914717,3914025,215,723,389,393,1,505
3914025,3914716,357,420,322,349,1,0
3914716,3914025,407,431,389,393,1,0
3914025,3914724,357,420,246,426,1,134
3914724,3914025,1,230,389,393,1,134
3914025,3914016,357,420,165,217,1,346
3914016,3914025,373,416,389,393,1,346
3914025,0,357,420,0,0,1,565
0,3914025,0,0,389,393,1,565
3914724,3914710,1,230,246,426,1,278
3914710,3914724,1,230,246,426,1,278
3914724,3914021,1,230,390,394,1,421
3914021,3914724,385,432,246,426,1,421
3914724,3914714,1,230,246,426,1,278
3914714,3914724,1,230,246,426,1,278
3914724,3912858,1,230,133,184,1,144
3912858,3914724,355,421,246,426,1,144
3914724,3912849,1,230,390,394,1,421
3912849,3914724,368,417,246,426,1,421
3914724,3914717,1,230,276,853,1,774
3914717,3914724,215,723,246,426,1,774
3914724,3914716,1,230,322,349,1,367
3914716,3914724,407,431,246,426,1,367
3914724,3914025,1,230,389,393,1,421
3914025,3914724,357,420,246,426,1,421
3914724,3914016,1,230,165,217,1,164
3914016,3914724,373,416,246,426,1,164
3914724,0,1,230,0,0,1,229
0,3914724,0,0,246,426,1,229
3914016,3914710,373,416,246,426,1,146
3914710,3914016,1,230,165,217,1,146
3914016,3914021,373,416,390,394,1,39
3914021,3914016,385,432,165,217,1,39
3914016,3914714,373,416,246,426,1,146
3914714,3914016,1,230,165,217,1,146
3914016,3912858,373,416,133,184,1,384
3912858,3914016,355,421,165,217,1,384
3914016,3912849,373,416,390,394,1,39
3912849,3914016,368,417,165,217,1,39
3914016,3914717,373,416,276,853,1,509
3914717,3914016,215,723,165,217,1,509
3914016,3914716,373,416,322,349,1,0
3914716,3914016,407,431,165,217,1,0
3914016,3914025,373,416,389,393,1,39
3914025,3914016,357,420,165,217,1,39
3914016,3914724,373,416,246,426,1,146
3914724,3914016,1,230,165,217,1,146
3914016,0,373,416,0,0,1,569
0,3914016,0,0,165,217,1,569
0,3914710,0,0,246,426,1,430
3914710,0,1,230,0,0,1,430
0,3914021,0,0,390,394,1,524
3914021,0,385,432,0,0,1,524
0,3914714,0,0,246,426,1,430
3914714,0,1,230,0,0,1,430
0,3912858,0,0,133,184,1,187
3912858,0,355,421,0,0,1,187
0,3912849,0,0,390,394,1,524
3912849,0,368,417,0,0,1,524
0,3914717,0,0,276,853,1,946
3914717,0,215,723,0,0,1,946
0,3914716,0,0,322,349,1,430
3914716,0,407,431,0,0,1,430
0,3914025,0,0,389,393,1,524
3914025,0,357,420,0,0,1,524
0,3914724,0,0,246,426,1,430
3914724,0,1,230,0,0,1,430
0,3914016,0,0,165,217,1,220
3914016,0,373,416,0,0,1,220
