CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913174,3913484,402,434,246,426,1,232
3913484,3913174,267,449,134,482,1,232
3913174,3911716,402,434,173,251,1,369
3911716,3913174,348,438,134,482,1,369
3913174,3913487,402,434,246,426,1,232
3913487,3913174,1,230,134,482,1,232
3913174,3913505,402,434,100,337,1,362
3913505,3913174,194,369,134,482,1,362
3913174,3913318,402,434,110,196,1,457
3913318,3913174,288,412,134,482,1,457
3913174,3913496,402,434,246,426,1,232
3913496,3913174,1,230,134,482,1,232
3913174,3913511,402,434,173,251,1,369
3913511,3913174,348,438,134,482,1,369
3913174,3913500,402,434,246,426,1,232
3913500,3913174,265,427,134,482,1,232
3913174,3913508,402,434,100,337,1,362
3913508,3913174,194,369,134,482,1,362
3913174,0,402,434,0,0,1,617
0,3913174,0,0,134,482,1,617
3913484,3913174,267,449,134,482,1,160
3913174,3913484,402,434,246,426,1,160
3913484,3911716,267,449,173,251,1,211
3911716,3913484,348,438,246,426,1,211
3913484,3913487,267,449,246,426,1,38
3913487,3913484,1,230,246,426,1,38
3913484,3913505,267,449,100,337,1,199
3913505,3913484,194,369,246,426,1,199
3913484,3913318,267,449,110,196,1,298
3913318,3913484,288,412,246,426,1,298
3913484,3913496,267,449,246,426,1,38
3913496,3913484,1,230,246,426,1,38
3913484,3913511,267,449,173,251,1,211
3913511,3913484,348,438,246,426,1,211
3913484,3913500,267,449,246,426,1,38
3913500,3913484,265,427,246,426,1,38
3913484,3913508,267,449,100,337,1,199
3913508,3913484,194,369,246,426,1,199
3913484,0,267,449,0,0,1,464
0,3913484,0,0,246,426,1,464
3911716,3913174,348,438,134,482,1,260
3913174,3911716,402,434,173,251,1,260
3911716,3913484,348,438,246,426,1,109
3913484,3911716,267,449,173,251,1,109
3911716,3913487,348,438,246,426,1,109
3913487,3911716,1,230,173,251,1,109
3911716,3913505,348,438,100,337,1,293
3913505,3911716,194,369,173,251,1,293
3911716,3913318,348,438,110,196,1,391
3913318,3911716,288,412,173,251,1,391
3911716,3913496,348,438,246,426,1,109
3913496,3911716,1,230,173,251,1,109
3911716,3913511,348,438,173,251,1,304
3913511,3911716,348,438,173,251,1,304
3911716,3913500,348,438,246,426,1,109
3913500,3911716,265,427,173,251,1,109
3911716,3913508,348,438,100,337,1,293
3913508,3911716,194,369,173,251,1,293
3911716,0,348,438,0,0,1,557
0,3911716,0,0,173,251,1,557
3913487,3913174,1,230,134,482,1,0
3913174,3913487,402,434,246,426,1,0
3913487,3913484,1,230,246,426,1,278
3913484,3913487,267,449,246,426,1,278
3913487,3911716,1,230,173,251,1,209
3911716,3913487,348,438,246,426,1,209
3913487,3913505,1,230,100,337,1,146
3913505,3913487,194,369,246,426,1,146
3913487,3913318,1,230,110,196,1,106
3913318,3913487,288,412,246,426,1,106
3913487,3913496,1,230,246,426,1,278
3913496,3913487,1,230,246,426,1,278
3913487,3913511,1,230,173,251,1,209
3913511,3913487,348,438,246,426,1,209
3913487,3913500,1,230,246,426,1,278
3913500,3913487,265,427,246,426,1,278
3913487,3913508,1,230,100,337,1,146
3913508,3913487,194,369,246,426,1,146
3913487,0,1,230,0,0,1,229
0,3913487,0,0,246,426,1,229
3913505,3913174,194,369,134,482,1,0
3913174,3913505,402,434,100,337,1,0
3913505,3913484,194,369,246,426,1,63
3913484,3913505,267,449,100,337,1,63
3913505,3911716,194,369,173,251,1,120
3911716,3913505,348,438,100,337,1,120
3913505,3913487,194,369,246,426,1,63
3913487,3913505,1,230,100,337,1,63
3913505,3913318,194,369,110,196,1,198
3913318,3913505,288,412,100,337,1,198
3913505,3913496,194,369,246,426,1,63
3913496,3913505,1,230,100,337,1,63
3913505,3913511,194,369,173,251,1,120
3913511,3913505,348,438,100,337,1,120
3913505,3913500,194,369,246,426,1,63
3913500,3913505,265,427,100,337,1,63
3913505,3913508,194,369,100,337,1,102
3913508,3913505,194,369,100,337,1,102
3913505,0,194,369,0,0,1,383
0,3913505,0,0,100,337,1,383
3913318,3913174,288,412,134,482,1,211
3913174,3913318,402,434,110,196,1,211
3913318,3913484,288,412,246,426,1,56
3913484,3913318,267,449,110,196,1,56
3913318,3911716,288,412,173,251,1,226
3911716,3913318,348,438,110,196,1,226
3913318,3913487,288,412,246,426,1,56
3913487,3913318,1,230,110,196,1,56
3913318,3913505,288,412,100,337,1,215
3913505,3913318,194,369,110,196,1,215
3913318,3913496,288,412,246,426,1,56
3913496,3913318,1,230,110,196,1,56
3913318,3913511,288,412,173,251,1,226
3913511,3913318,348,438,110,196,1,226
3913318,3913500,288,412,246,426,1,56
3913500,3913318,265,427,110,196,1,56
3913318,3913508,288,412,100,337,1,215
3913508,3913318,194,369,110,196,1,215
3913318,0,288,412,0,0,1,479
0,3913318,0,0,110,196,1,479
3913496,3913174,1,230,134,482,1,0
3913174,3913496,402,434,246,426,1,0
3913496,3913484,1,230,246,426,1,278
3913484,3913496,267,449,246,426,1,278
3913496,3911716,1,230,173,251,1,209
3911716,3913496,348,438,246,426,1,209
3913496,3913487,1,230,246,426,1,278
3913487,3913496,1,230,246,426,1,278
3913496,3913505,1,230,100,337,1,146
3913505,3913496,194,369,246,426,1,146
3913496,3913318,1,230,110,196,1,106
3913318,3913496,288,412,246,426,1,106
3913496,3913511,1,230,173,251,1,209
3913511,3913496,348,438,246,426,1,209
3913496,3913500,1,230,246,426,1,278
3913500,3913496,265,427,246,426,1,278
3913496,3913508,1,230,100,337,1,146
3913508,3913496,194,369,246,426,1,146
3913496,0,1,230,0,0,1,229
0,3913496,0,0,246,426,1,229
3913511,3913174,348,438,134,482,1,260
3913174,3913511,402,434,173,251,1,260
3913511,3913484,348,438,246,426,1,109
3913484,3913511,267,449,173,251,1,109
3913511,3911716,348,438,173,251,1,304
