CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562121510,3913325,5,15,CARICO DA MAG AUTO,1,3804844,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,17,402,430,0,9/11/2022 2:47:41 PM,9/11/2022 2:53:04 PM,9/11/2022 2:55:08 PM,2,1385836,1307060,0,0,0,0,1,1,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,968,780,1,9/11/2022 2:54:18 PM,1,192
2562123895,3913177,6,60,POSIZIONAMENTO INTERI,1,3804864,64,92,492,0,M3-65A-90,STOCK,PIAZZALE LATO NORD,5,M3-BO-480,S_CA,BOX PRONTI CAMION,17,402,430,0,9/11/2022 2:11:01 PM,9/11/2022 2:53:48 PM,9/11/2022 3:01:34 PM,8,1385773,1309696,40288940,1728057,461731,0,2,2,765246,BUILDTECH 2.0 CE MUD NAT 80X80 RET,2022,,1,9/11/2022 2:59:09 PM,5,394
2562122948,3913321,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3804851,65,196,217,0,PRE-BOX-3B,PRE_BOX,AREA PRE-BOX PLANT2,12,M3-CL-03,S_CANT,Cantilever M3,-,373,411,42,9/11/2022 2:46:26 PM,9/11/2022 2:53:56 PM,9/11/2022 2:59:02 PM,5,1385823,1308628,0,0,0,0,1,1,,,,,,9/11/2022 2:56:52 PM,3,328
2562121493,3913305,8,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3804890,45,276,822,0,M1-CJ-03,STOCK,MAGAZZINO COPERTO,1,M1-PIK-P10,PICK_FTR,PICKING MANUALE M1,1,236,747,0,9/11/2022 2:44:35 PM,9/11/2022 2:54:26 PM,9/11/2022 3:09:12 PM,15,1385439,1307055,40284761,1154411,169561,4,0,1,756203,STONES 2.0 ARABESC.WHITE GLOSSY 80X180RT,0,178,4,9/11/2022 3:07:47 PM,13,105
2562123574,3913326,6,60,POSIZIONAMENTO INTERI,1,3804861,58,100,337,0,M0-D68-03,STOCK,PIAZZALE NUOVO,28,M3-BO-13,S_CO,BOX PRONTI CONTAINER,9,194,369,0,9/11/2022 2:49:12 PM,9/11/2022 2:54:33 PM,9/11/2022 2:59:08 PM,5,1385291,1309346,40288382,585738,461247,0,18,18,749119,BUILDTECH GG MUD NAT 30X60 RET,5119,,1,9/11/2022 2:58:46 PM,4,101
2562123576,3913341,6,60,POSIZIONAMENTO INTERI,1,3804849,40,100,312,0,M0-D68-03,STOCK,PIAZZALE NUOVO,12,M3-BO-13,S_CO,BOX PRONTI CONTAINER,5,194,375,0,9/11/2022 2:53:11 PM,9/11/2022 2:54:46 PM,9/11/2022 2:57:22 PM,3,1385286,1309348,40288385,585730,461367,0,11,11,749115,BUILDTECH GG WHITE NAT 30X60 RET,5119,,1,9/11/2022 2:56:14 PM,1,132
2562122974,3913327,5,15,CARICO DA MAG AUTO,1,3804847,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 2:49:17 PM,9/11/2022 2:55:10 PM,9/11/2022 2:56:27 PM,1,1385837,1308654,0,0,0,0,1,1,761203,STONTECH 4.0 STONE_05 HIGH-GLOSSY 30x60R,698,760,1,9/11/2022 2:55:32 PM,0,367
2562121509,3913342,6,60,POSIZIONAMENTO INTERI,1,3804876,83,190,286,0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,402,424,0,9/11/2022 2:53:34 PM,9/11/2022 2:56:18 PM,9/11/2022 3:05:58 PM,10,1385275,1307059,40284775,1741075,227884,0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,2903,,1,9/11/2022 3:03:00 PM,7,290
2562122992,3913328,5,15,CARICO DA MAG AUTO,1,3804854,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,11,402,422,0,9/11/2022 2:50:18 PM,9/11/2022 2:56:29 PM,9/11/2022 2:58:00 PM,2,1385838,1308671,0,0,0,0,1,1,765233,BUILDTECH 2.0 CE BONE NAT 60X120 RET,950,780,1,9/11/2022 2:57:11 PM,1,192
2562123835,3913343,6,60,POSIZIONAMENTO INTERI,2,3804862,12,299,477,0,M3-46B-02,STOCK,PIAZZALE LATO NORD,17,M3-BO-11,S_CO,BOX PRONTI CONTAINER,7,210,371,0,9/11/2022 2:53:36 PM,9/11/2022 2:57:25 PM,9/11/2022 3:00:54 PM,3,1385755,1309634,40288846,183845,452952,0,11,11,728756,WALKS 1.0 GRAY 30X60 RETT,5573,,1,9/11/2022 2:58:48 PM,1,137
