CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562123381,3913741,6,60,POSIZIONAMENTO INTERI,2,3805262,40,114,442,0,M3-61B-02,STOCK,PIAZZALE LATO NORD,1,M3-BO-460,S_CA,BOX PRONTI CAMION,13,397,419,0,9/11/2022 5:21:23 PM,9/11/2022 5:24:51 PM,9/11/2022 5:31:13 PM,6,1385301,1309138,40288063,186442,463954,0,3,3,738962,INDUSTRIAL SAGE BOCCIAR.20MM 60x60 RET,1929,,1,9/11/2022 5:27:22 PM,3,354
2562122851,3913695,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805278,45,296,830,0,M1-CH-02,STOCK,MAGAZZINO COPERTO,11,M1-PIK-P11,PICK_FTR,PICKING MANUALE M1,1,239,747,0,9/11/2022 4:59:09 PM,9/11/2022 5:28:22 PM,9/11/2022 5:33:22 PM,5,1385462,1308694,40287425,1154280,179391,2,0,1,756204,STONES 2.0 CALACAT.BLACK GLOSSY 80X180RT,0,205,4,9/11/2022 5:32:05 PM,4,159
2562123784,3912618,6,60,POSIZIONAMENTO INTERI,1,3805282,40,168,283,0,M0-C90-02,STOCK,PIAZZALE NUOVO,35,M3-BO-120,S_CA,BOX PRONTI CAMION,11,266,438,0,9/11/2022 11:03:00 AM,9/11/2022 5:31:16 PM,9/11/2022 5:34:26 PM,3,1385589,1309578,40288714,1837848,455881,0,9,9,768319,SENSI TAUPE SAND 60X120 RET,1850,,1,9/11/2022 5:33:10 PM,2,164
2562121638,3913103,6,60,POSIZIONAMENTO INTERI,1,3805287,64,267,468,0,M3-50A-02,STOCK,PIAZZALE LATO NORD,9,M3-BO-251,S_CA,BOX PRONTI CAMION,20,348,447,0,9/11/2022 1:55:47 PM,9/11/2022 5:31:52 PM,9/11/2022 5:39:22 PM,8,1385738,1307217,40284987,2104628,443927,0,1,1,769812,REVES DE REX PERLE MATTE 60X120 RETT,1901,,1,9/11/2022 5:34:44 PM,3,125
2562123528,3913728,6,61,POSIZIONAMENTO DA STOCK A PICK_FTR,1,3805296,45,217,869,0,M1-BB-01,STOCK,MAGAZZINO COPERTO,10,M1-PICK-P9,PICK_FTR,PICKING MANUALE M1,1,233,747,0,9/11/2022 5:16:01 PM,9/11/2022 5:33:25 PM,9/11/2022 5:40:30 PM,7,1385465,1309298,40288324,2591910,463694,2,0,1,774600,HERITAGE LUXE EMERALD GLOSSY 80X180 RET,0,288,4,9/11/2022 5:38:09 PM,5,234
2562123784,3913789,6,60,POSIZIONAMENTO INTERI,1,3805289,40,168,283,0,M0-C90-02,STOCK,PIAZZALE NUOVO,35,M3-BO-480,S_CA,BOX PRONTI CAMION,18,402,431,0,9/11/2022 5:33:18 PM,9/11/2022 5:34:28 PM,9/11/2022 5:37:14 PM,3,1385589,1309578,40288714,1837848,455881,0,9,9,768319,SENSI TAUPE SAND 60X120 RET,1850,,1,9/11/2022 5:35:20 PM,1,310
2562123213,3913716,5,15,CARICO DA MAG AUTO,1,3805288,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-460,S_CA,BOX PRONTI CAMION,14,397,418,0,9/11/2022 5:10:58 PM,9/11/2022 5:34:37 PM,9/11/2022 5:36:04 PM,1,1385924,1308937,0,0,0,0,1,1,749066,BUILDTECH GG COAL NAT 60X60 RET,906,820,1,9/11/2022 5:35:14 PM,1,254
2562123784,3913794,6,60,POSIZIONAMENTO INTERI,1,3805298,40,168,283,0,M0-C90-02,STOCK,PIAZZALE NUOVO,35,M3-BO-480,S_CA,BOX PRONTI CAMION,18,402,431,0,9/11/2022 5:35:24 PM,9/11/2022 5:37:16 PM,9/11/2022 5:43:40 PM,6,1385589,1309578,40288714,1837848,455881,0,9,9,768319,SENSI TAUPE SAND 60X120 RET,1850,,1,9/11/2022 5:39:20 PM,2,310
2562123398,3913727,5,15,CARICO DA MAG AUTO,1,3805301,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,9/11/2022 5:15:04 PM,9/11/2022 5:37:51 PM,9/11/2022 5:40:35 PM,3,1385926,1309156,0,0,0,0,1,1,761521,STONTECH 4.0 STONE_02 NAT 6MM 60X120 RT,313,520,1,9/11/2022 5:39:33 PM,2,367
2562122797,3913108,6,60,POSIZIONAMENTO INTERI,1,3805309,64,190,328,0,M0-C68-02,STOCK,PIAZZALE NUOVO,15,0,STOCK,0,-,1,230,1,9/11/2022 1:58:21 PM,9/11/2022 5:39:25 PM,9/11/2022 5:43:20 PM,4,1385739,1308460,40287066,186236,411509,0,1,1,738658,INDUSTRIAL STEEL NAT 80x80 RET,2381,,1,9/11/2022 5:41:45 PM,2,278
