CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562122835,3911698,6,60,POSIZIONAMENTO INTERI,1,3804486,12,316,467,0,M3-44B-02,STOCK,PIAZZALE LATO NORD,8,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 5:16:08 AM,9/11/2022 12:53:16 PM,9/11/2022 12:56:48 PM,4,1385283,1308945,40287775,2104643,439331,0,1,1,769816,REVES DE REX PERLE GLOSSY 60X120 RETT,1901,,1,9/11/2022 12:54:57 PM,2,143
2562122704,3912868,5,15,CARICO DA MAG AUTO,1,3804485,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-13,S_CO,BOX PRONTI CONTAINER,8,194,370,0,9/11/2022 12:14:10 PM,9/11/2022 12:53:55 PM,9/11/2022 12:55:51 PM,2,1385702,1308372,0,0,0,0,1,1,748885,BUILDTECH TU MUD NAT 80x80 RET,625,720,1,9/11/2022 12:54:53 PM,1,62
2562122704,3912904,5,15,CARICO DA MAG AUTO,1,3804490,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-13,S_CO,BOX PRONTI CONTAINER,8,194,370,0,9/11/2022 12:24:00 PM,9/11/2022 12:55:54 PM,9/11/2022 12:59:21 PM,3,1385703,1308372,0,0,0,0,1,1,748885,BUILDTECH TU MUD NAT 80x80 RET,684,1020,1,9/11/2022 12:56:49 PM,1,62
2562122783,3911903,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3804492,65,216,217,0,PRE-BOX-3B,PRE_BOX,AREA PRE-BOX PLANT2,18,M3-CL-22,S_CANT,Cantilever M3,-,168,390,2622,9/11/2022 6:35:28 AM,9/11/2022 12:56:27 PM,9/11/2022 12:59:53 PM,3,1385346,1308944,0,0,0,0,1,1,,,,,,9/11/2022 12:57:35 PM,1,183
2562122835,3911699,6,60,POSIZIONAMENTO INTERI,1,3804494,12,156,476,0,M3-59A-02,STOCK,PIAZZALE LATO NORD,8,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 5:16:08 AM,9/11/2022 12:56:52 PM,9/11/2022 1:01:45 PM,5,1385282,1308945,40287777,2104630,453966,0,1,1,769814,REVES DE REX NOISETTE MATTE 60X120 RETT,1901,,1,9/11/2022 12:59:23 PM,3,150
2562123726,3912905,5,15,CARICO DA MAG AUTO,1,3804495,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-120,S_CA,BOX PRONTI CAMION,32,264,408,0,9/11/2022 12:26:02 PM,9/11/2022 12:59:23 PM,9/11/2022 1:01:49 PM,2,1385705,1309534,0,0,0,0,1,1,754010,NEUTRA 6.0 01 BIANCO 40X80 RETT,594,580,1,9/11/2022 1:01:04 PM,2,35
2562122783,3911904,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3804501,65,210,217,0,PRE-BOX-3B,PRE_BOX,AREA PRE-BOX PLANT2,16,M3-CL-22,S_CANT,Cantilever M3,-,168,390,1422,9/11/2022 6:35:29 AM,9/11/2022 12:59:56 PM,9/11/2022 1:05:16 PM,5,1385347,1308944,0,0,0,0,1,1,,,,,,9/11/2022 1:02:59 PM,3,189
2562122269,3912950,8,60,POSIZIONAMENTO INTERI,1,3804526,40,333,471,0,M3-42B-01,STOCK,PIAZZALE LATO NORD,12,MA-RUL-CA1,IN_AUTO,RULLIERA 1 CARICO MAGUATO,14,230,454,0,9/11/2022 12:53:42 PM,9/11/2022 1:01:06 PM,9/11/2022 1:23:22 PM,22,1385525,1307908,40286058,814624,458630,0,3,3,752204,RAWTECH RAW-WHITE NAT 30X60 RET,5119,,1,9/11/2022 1:12:05 PM,11,153
2562122835,3911697,6,60,POSIZIONAMENTO INTERI,1,3804502,12,156,336,0,M0-D08-02,STOCK,PIAZZALE NUOVO,10,M3-BO-03,S_CO,BOX PRONTI CONTAINER,5,241,369,0,9/11/2022 5:16:07 AM,9/11/2022 1:01:49 PM,9/11/2022 1:04:59 PM,3,1385284,1308945,40287779,2104703,438364,0,1,1,769818,REVES DE REX NOISETTE GLOSSY 60X120 RETT,1901,,1,9/11/2022 1:03:06 PM,1,95
2562123126,3912962,8,15,CARICO DA MAG AUTO,1,3804498,34,242,416,0,MA-TE-PIC,OUT_AUTO_T,DEPOSITO TERRA USCITA MA,-,M3-BO-251,S_CA,BOX PRONTI CAMION,18,348,444,0,9/11/2022 1:00:37 PM,9/11/2022 1:01:51 PM,9/11/2022 1:03:46 PM,2,1385706,1308833,0,0,0,0,1,1,755727,MATIÈRES DE REX NUAGE 60X60 RET,766,780,1,9/11/2022 1:02:20 PM,0,126
