CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913165,3913166,210,374,100,314,1,191
3913166,3913165,194,369,156,297,1,191
3913165,3912842,210,374,108,212,1,221
3912842,3913165,359,442,156,297,1,221
3913165,3913179,210,374,100,337,1,123
3913179,3913165,194,375,156,297,1,123
3913165,3913132,210,374,246,426,1,54
3913132,3913165,402,424,156,297,1,54
3913165,3913156,210,374,246,426,1,54
3913156,3913165,262,451,156,297,1,54
3913165,3913182,210,374,190,286,1,90
3913182,3913165,401,417,156,297,1,90
3913165,3913193,210,374,156,297,1,121
3913193,3913165,210,374,156,297,1,121
3913165,3913161,210,374,246,426,1,54
3913161,3913165,262,451,156,297,1,54
3913165,3913167,210,374,246,426,1,54
3913167,3913165,262,451,156,297,1,54
3913165,0,210,374,0,0,1,388
0,3913165,0,0,156,297,1,388
3913166,3913165,194,369,156,297,1,97
3913165,3913166,210,374,100,314,1,97
3913166,3912842,194,369,108,212,1,199
3912842,3913166,359,442,100,314,1,199
3913166,3913179,194,369,100,337,1,102
3913179,3913166,194,375,100,314,1,102
3913166,3913132,194,369,246,426,1,63
3913132,3913166,402,424,100,314,1,63
3913166,3913156,194,369,246,426,1,63
3913156,3913166,262,451,100,314,1,63
3913166,3913182,194,369,190,286,1,84
3913182,3913166,401,417,100,314,1,84
3913166,3913193,194,369,156,297,1,97
3913193,3913166,210,374,100,314,1,97
3913166,3913161,194,369,246,426,1,63
3913161,3913166,262,451,100,314,1,63
3913166,3913167,194,369,246,426,1,63
3913167,3913166,262,451,100,314,1,63
3913166,0,194,369,0,0,1,383
0,3913166,0,0,100,314,1,383
3912842,3913165,359,442,156,297,1,298
3913165,3912842,210,374,108,212,1,298
3912842,3913166,359,442,100,314,1,368
3913166,3912842,194,369,108,212,1,368
3912842,3913179,359,442,100,337,1,300
3913179,3912842,194,375,108,212,1,300
3912842,3913132,359,442,246,426,1,116
3913132,3912842,402,424,108,212,1,116
3912842,3913156,359,442,246,426,1,116
3913156,3912842,262,451,108,212,1,116
3912842,3913182,359,442,190,286,1,266
3913182,3912842,401,417,108,212,1,266
3912842,3913193,359,442,156,297,1,298
3913193,3912842,210,374,108,212,1,298
3912842,3913161,359,442,246,426,1,116
3913161,3912842,262,451,108,212,1,116
3912842,3913167,359,442,246,426,1,116
3913167,3912842,262,451,108,212,1,116
3912842,0,359,442,0,0,1,564
0,3912842,0,0,108,212,1,564
3913179,3913165,194,375,156,297,1,102
3913165,3913179,210,374,100,337,1,102
3913179,3913166,194,375,100,314,1,172
3913166,3913179,194,369,100,337,1,172
3913179,3912842,194,375,108,212,1,204
3912842,3913179,359,442,100,337,1,204
3913179,3913132,194,375,246,426,1,57
3913132,3913179,402,424,100,337,1,57
3913179,3913156,194,375,246,426,1,57
3913156,3913179,262,451,100,337,1,57
3913179,3913182,194,375,190,286,1,90
3913182,3913179,401,417,100,337,1,90
3913179,3913193,194,375,156,297,1,102
3913193,3913179,210,374,100,337,1,102
3913179,3913161,194,375,246,426,1,57
3913161,3913179,262,451,100,337,1,57
3913179,3913167,194,375,246,426,1,57
3913167,3913179,262,451,100,337,1,57
3913179,0,194,375,0,0,1,388
0,3913179,0,0,100,337,1,388
3913132,3913165,402,424,156,297,1,347
3913165,3913132,210,374,246,426,1,347
3913132,3913166,402,424,100,314,1,417
3913166,3913132,194,369,246,426,1,417
3913132,3912842,402,424,108,212,1,444
3912842,3913132,359,442,246,426,1,444
3913132,3913179,402,424,100,337,1,349
3913179,3913132,194,375,246,426,1,349
3913132,3913156,402,424,246,426,1,276
3913156,3913132,262,451,246,426,1,276
3913132,3913182,402,424,190,286,1,312
3913182,3913132,401,417,246,426,1,312
3913132,3913193,402,424,156,297,1,347
3913193,3913132,210,374,246,426,1,347
3913132,3913161,402,424,246,426,1,276
3913161,3913132,262,451,246,426,1,276
3913132,3913167,402,424,246,426,1,276
3913167,3913132,262,451,246,426,1,276
3913132,0,402,424,0,0,1,603
0,3913132,0,0,246,426,1,603
3913156,3913165,262,451,156,297,1,200
3913165,3913156,210,374,246,426,1,200
3913156,3913166,262,451,100,314,1,270
3913166,3913156,194,369,246,426,1,270
3913156,3912842,262,451,108,212,1,300
3912842,3913156,359,442,246,426,1,300
3913156,3913179,262,451,100,337,1,202
3913179,3913156,194,375,246,426,1,202
3913156,3913132,262,451,246,426,1,41
3913132,3913156,402,424,246,426,1,41
3913156,3913182,262,451,190,286,1,169
3913182,3913156,401,417,246,426,1,169
3913156,3913193,262,451,156,297,1,200
3913193,3913156,210,374,246,426,1,200
3913156,3913161,262,451,246,426,1,41
3913161,3913156,262,451,246,426,1,41
3913156,3913167,262,451,246,426,1,41
3913167,3913156,262,451,246,426,1,41
3913156,0,262,451,0,0,1,467
0,3913156,0,0,246,426,1,467
3913182,3913165,401,417,156,297,1,344
3913165,3913182,210,374,190,286,1,344
3913182,3913166,401,417,100,314,1,414
3913166,3913182,194,369,190,286,1,414
3913182,3912842,401,417,108,212,1,441
3912842,3913182,359,442,190,286,1,441
3913182,3913179,401,417,100,337,1,346
3913179,3913182,194,375,190,286,1,346
3913182,3913132,401,417,246,426,1,273
3913132,3913182,402,424,190,286,1,273
3913182,3913156,401,417,246,426,1,273
3913156,3913182,262,451,190,286,1,273
3913182,3913193,401,417,156,297,1,344
3913193,3913182,210,374,190,286,1,344
3913182,3913161,401,417,246,426,1,273
3913161,3913182,262,451,190,286,1,273
3913182,3913167,401,417,246,426,1,273
3913167,3913182,262,451,190,286,1,273
3913182,0,401,417,0,0,1,600
0,3913182,0,0,190,286,1,600
3913193,3913165,210,374,156,297,1,121
3913165,3913193,210,374,156,297,1,121
3913193,3913166,210,374,100,314,1,191
3913166,3913193,194,369,156,297,1,191
3913193,3912842,210,374,108,212,1,221
3912842,3913193,359,442,156,297,1,221
3913193,3913179,210,374,100,337,1,123
3913179,3913193,194,375,156,297,1,123
3913193,3913132,210,374,246,426,1,54
3913132,3913193,402,424,156,297,1,54
3913193,3913156,210,374,246,426,1,54
3913156,3913193,262,451,156,297,1,54
3913193,3913182,210,374,190,286,1,90
3913182,3913193,401,417,156,297,1,90
3913193,3913161,210,374,246,426,1,54
3913161,3913193,262,451,156,297,1,54
3913193,3913167,210,374,246,426,1,54
3913167,3913193,262,451,156,297,1,54
3913193,0,210,374,0,0,1,388
0,3913193,0,0,156,297,1,388
3913161,3913165,262,451,156,297,1,200
3913165,3913161,210,374,246,426,1,200
3913161,3913166,262,451,100,314,1,270
3913166,3913161,194,369,246,426,1,270
3913161,3912842,262,451,108,212,1,300
3912842,3913161,359,442,246,426,1,300
3913161,3913179,262,451,100,337,1,202
3913179,3913161,194,375,246,426,1,202
3913161,3913132,262,451,246,426,1,41
3913132,3913161,402,424,246,426,1,41
3913161,3913156,262,451,246,426,1,41
3913156,3913161,262,451,246,426,1,41
3913161,3913182,262,451,190,286,1,169
3913182,3913161,401,417,246,426,1,169
3913161,3913193,262,451,156,297,1,200
3913193,3913161,210,374,246,426,1,200
3913161,3913167,262,451,246,426,1,41
3913167,3913161,262,451,246,426,1,41
3913161,0,262,451,0,0,1,467
0,3913161,0,0,246,426,1,467
3913167,3913165,262,451,156,297,1,200
3913165,3913167,210,374,246,426,1,200
3913167,3913166,262,451,100,314,1,270
3913166,3913167,194,369,246,426,1,270
3913167,3912842,262,451,108,212,1,300
3912842,3913167,359,442,246,426,1,300
3913167,3913179,262,451,100,337,1,202
3913179,3913167,194,375,246,426,1,202
3913167,3913132,262,451,246,426,1,41
3913132,3913167,402,424,246,426,1,41
3913167,3913156,262,451,246,426,1,41
3913156,3913167,262,451,246,426,1,41
3913167,3913182,262,451,190,286,1,169
3913182,3913167,401,417,246,426,1,169
3913167,3913193,262,451,156,297,1,200
3913193,3913167,210,374,246,426,1,200
3913167,3913161,262,451,246,426,1,41
3913161,3913167,262,451,246,426,1,41
3913167,0,262,451,0,0,1,467
0,3913167,0,0,246,426,1,467
0,3913165,0,0,156,297,1,300
3913165,0,210,374,0,0,1,300
0,3913166,0,0,100,314,1,318
3913166,0,194,369,0,0,1,318
0,3912842,0,0,108,212,1,221
3912842,0,359,442,0,0,1,221
0,3913179,0,0,100,337,1,341
3913179,0,194,375,0,0,1,341
0,3913132,0,0,246,426,1,430
3913132,0,402,424,0,0,1,430
0,3913156,0,0,246,426,1,430
3913156,0,262,451,0,0,1,430
0,3913182,0,0,190,286,1,289
3913182,0,401,417,0,0,1,289
0,3913193,0,0,156,297,1,300
3913193,0,210,374,0,0,1,300
0,3913161,0,0,246,426,1,430
3913161,0,262,451,0,0,1,430
0,3913167,0,0,246,426,1,430
3913167,0,262,451,0,0,1,430
