CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562122951,3912186,5,15,CARICO DA MAG AUTO,1,3803816,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,9/11/2022 8:28:02 AM,9/11/2022 8:29:38 AM,9/11/2022 8:31:16 AM,2,1385450,1308631,0,0,0,0,1,1,760279,AIRTECH MIAMI_WHITE NAT 60X120 RET,158,340,1,9/11/2022 8:30:09 AM,1,367
2562122951,3912185,8,60,POSIZIONAMENTO INTERI,1,3803818,58,104,319,0,M0-D68-02,STOCK,PIAZZALE NUOVO,21,M3-BO-241,S_CA,BOX PRONTI CAMION,3,344,444,0,9/11/2022 8:28:01 AM,9/11/2022 8:29:50 AM,9/11/2022 8:34:35 AM,5,1385258,1308631,40287339,1211290,181432,0,4,4,758204,STUDIOS OF CSM BRICK GRIP 40X80 RET,3695,,1,9/11/2022 8:31:52 AM,2,296
2562122641,3912191,5,15,CARICO DA MAG AUTO,1,3803820,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,3,9/11/2022 8:30:12 AM,9/11/2022 8:31:18 AM,9/11/2022 8:33:20 AM,2,1385451,1308305,0,0,0,0,1,1,769818,REVES DE REX NOISETTE GLOSSY 60X120 RETT,63,280,1,9/11/2022 8:32:22 AM,1,367
2562122951,3912194,5,15,CARICO DA MAG AUTO,1,3803822,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,4,9/11/2022 8:32:09 AM,9/11/2022 8:33:22 AM,9/11/2022 8:35:35 AM,2,1385452,1308631,0,0,0,0,1,1,754470,I CLASSICI MARQUINIA MATTE 30x60 RET,161,520,1,9/11/2022 8:33:57 AM,1,367
2562122951,3912193,8,60,POSIZIONAMENTO INTERI,1,3803826,58,104,319,0,M0-D68-02,STOCK,PIAZZALE NUOVO,21,M3-BO-241,S_CA,BOX PRONTI CAMION,3,344,444,0,9/11/2022 8:31:55 AM,9/11/2022 8:34:38 AM,9/11/2022 8:38:55 AM,4,1385258,1308631,40287339,1211290,181432,0,4,4,758204,STUDIOS OF CSM BRICK GRIP 40X80 RET,3695,,1,9/11/2022 8:36:48 AM,2,296
2562123030,3912155,8,60,POSIZIONAMENTO INTERI,1,3803838,40,115,454,0,M3-61B-02,STOCK,PIAZZALE LATO NORD,9,M3-BO-460,S_CA,BOX PRONTI CAMION,1,398,436,0,9/11/2022 8:15:10 AM,9/11/2022 8:36:27 AM,9/11/2022 8:44:15 AM,8,1385257,1308721,40287463,186239,277059,0,6,6,738661,INDUSTRIAL PLOMB NAT 80x80 RET,2381,,1,9/11/2022 8:38:42 AM,2,332
2562122951,3912207,5,15,CARICO DA MAG AUTO,1,3803840,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,5,9/11/2022 8:38:10 AM,9/11/2022 8:38:19 AM,9/11/2022 8:40:19 AM,2,1385454,1308631,0,0,0,0,1,1,775051,HERITAGE LUXE EMERALD GLOSS.9MM 60X120 R,194,380,1,9/11/2022 8:39:06 AM,1,367
2562122951,3911661,8,60,POSIZIONAMENTO INTERI,1,3803844,58,151,341,0,M0-D08-03,STOCK,PIAZZALE NUOVO,31,M3-BO-241,S_CA,BOX PRONTI CAMION,3,344,444,0,9/11/2022 5:05:56 AM,9/11/2022 8:38:58 AM,9/11/2022 8:45:46 AM,7,1385259,1308631,40287340,1424175,447566,0,1,1,760279,AIRTECH MIAMI_WHITE NAT 60X120 RET,1901,,1,9/11/2022 8:41:12 AM,2,220
2562123267,3911931,6,94,POSIZIONAMENTO DA PREBOX A BDP,1,3803853,65,127,186,0,PRE-BO-10A,PRE_BOX,AREA PRE-BOX PLANT2,5,M3-CL-05,S_CANT,Cantilever M3,-,355,421,37,9/11/2022 6:40:24 AM,9/11/2022 8:40:53 AM,9/11/2022 8:46:21 AM,5,1385367,1309015,0,0,0,0,1,1,,,,,,9/11/2022 8:42:57 AM,2,365
2562122002,3912222,5,15,CARICO DA MAG AUTO,1,3803852,34,246,426,0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,1,230,2,9/11/2022 8:41:58 AM,9/11/2022 8:42:08 AM,9/11/2022 8:43:35 AM,1,1385457,1307622,0,0,0,0,1,1,762735,RAWTECH RAW-DUST STR 20MM 60X60 RET,129,380,1,9/11/2022 8:42:46 AM,1,367
