CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912479,3914994,356,417,246,426,1,143
3914994,3912479,1,230,179,220,1,143
3912479,3914997,356,417,246,426,1,143
3914997,3912479,1,230,179,220,1,143
3912479,3915001,356,417,246,426,1,143
3915001,3912479,1,230,179,220,1,143
3912479,3915003,356,417,246,426,1,143
3915003,3912479,1,230,179,220,1,143
3912479,3915019,356,417,389,393,1,41
3915019,3912479,355,403,179,220,1,41
3912479,3914008,356,417,394,402,1,48
3914008,3912479,367,411,179,220,1,48
3912479,3915014,356,417,246,426,1,143
3915014,3912479,1,230,179,220,1,143
3912479,3911925,356,417,179,220,1,296
3911925,3912479,357,420,179,220,1,296
3912479,3914044,356,417,141,225,1,358
3914044,3912479,373,411,179,220,1,358
3912479,0,356,417,0,0,1,556
0,3912479,0,0,179,220,1,556
3914994,3912479,1,230,179,220,1,177
3912479,3914994,356,417,246,426,1,177
3914994,3914997,1,230,246,426,1,278
3914997,3914994,1,230,246,426,1,278
3914994,3915001,1,230,246,426,1,278
3915001,3914994,1,230,246,426,1,278
3914994,3915003,1,230,246,426,1,278
3915003,3914994,1,230,246,426,1,278
3914994,3915019,1,230,389,393,1,421
3915019,3914994,355,403,246,426,1,421
3914994,3914008,1,230,394,402,1,428
3914008,3914994,367,411,246,426,1,428
3914994,3915014,1,230,246,426,1,278
3915014,3914994,1,230,246,426,1,278
3914994,3911925,1,230,179,220,1,177
3911925,3914994,357,420,246,426,1,177
3914994,3914044,1,230,141,225,1,139
3914044,3914994,373,411,246,426,1,139
3914994,0,1,230,0,0,1,229
0,3914994,0,0,246,426,1,229
3914997,3912479,1,230,179,220,1,177
3912479,3914997,356,417,246,426,1,177
3914997,3914994,1,230,246,426,1,278
3914994,3914997,1,230,246,426,1,278
3914997,3915001,1,230,246,426,1,278
3915001,3914997,1,230,246,426,1,278
3914997,3915003,1,230,246,426,1,278
3915003,3914997,1,230,246,426,1,278
3914997,3915019,1,230,389,393,1,421
3915019,3914997,355,403,246,426,1,421
3914997,3914008,1,230,394,402,1,428
3914008,3914997,367,411,246,426,1,428
3914997,3915014,1,230,246,426,1,278
3915014,3914997,1,230,246,426,1,278
3914997,3911925,1,230,179,220,1,177
3911925,3914997,357,420,246,426,1,177
3914997,3914044,1,230,141,225,1,139
3914044,3914997,373,411,246,426,1,139
3914997,0,1,230,0,0,1,229
0,3914997,0,0,246,426,1,229
3915001,3912479,1,230,179,220,1,177
3912479,3915001,356,417,246,426,1,177
3915001,3914994,1,230,246,426,1,278
3914994,3915001,1,230,246,426,1,278
3915001,3914997,1,230,246,426,1,278
3914997,3915001,1,230,246,426,1,278
3915001,3915003,1,230,246,426,1,278
3915003,3915001,1,230,246,426,1,278
3915001,3915019,1,230,389,393,1,421
3915019,3915001,355,403,246,426,1,421
3915001,3914008,1,230,394,402,1,428
3914008,3915001,367,411,246,426,1,428
3915001,3915014,1,230,246,426,1,278
3915014,3915001,1,230,246,426,1,278
3915001,3911925,1,230,179,220,1,177
3911925,3915001,357,420,246,426,1,177
3915001,3914044,1,230,141,225,1,139
3914044,3915001,373,411,246,426,1,139
3915001,0,1,230,0,0,1,229
0,3915001,0,0,246,426,1,229
3915003,3912479,1,230,179,220,1,177
3912479,3915003,356,417,246,426,1,177
3915003,3914994,1,230,246,426,1,278
3914994,3915003,1,230,246,426,1,278
3915003,3914997,1,230,246,426,1,278
3914997,3915003,1,230,246,426,1,278
3915003,3915001,1,230,246,426,1,278
3915001,3915003,1,230,246,426,1,278
3915003,3915019,1,230,389,393,1,421
3915019,3915003,355,403,246,426,1,421
3915003,3914008,1,230,394,402,1,428
3914008,3915003,367,411,246,426,1,428
3915003,3915014,1,230,246,426,1,278
3915014,3915003,1,230,246,426,1,278
3915003,3911925,1,230,179,220,1,177
3911925,3915003,357,420,246,426,1,177
3915003,3914044,1,230,141,225,1,139
3914044,3915003,373,411,246,426,1,139
3915003,0,1,230,0,0,1,229
0,3915003,0,0,246,426,1,229
3915019,3912479,355,403,179,220,1,276
3912479,3915019,356,417,389,393,1,276
3915019,3914994,355,403,246,426,1,130
3914994,3915019,1,230,389,393,1,130
3915019,3914997,355,403,246,426,1,130
3914997,3915019,1,230,389,393,1,130
3915019,3915001,355,403,246,426,1,130
3915001,3915019,1,230,389,393,1,130
3915019,3915003,355,403,246,426,1,130
3915003,3915019,1,230,389,393,1,130
3915019,3914008,355,403,394,402,1,44
3914008,3915019,367,411,389,393,1,44
3915019,3915014,355,403,246,426,1,130
3915014,3915019,1,230,389,393,1,130
3915019,3911925,355,403,179,220,1,276
3911925,3915019,357,420,389,393,1,276
3915019,3914044,355,403,141,225,1,338
3914044,3915019,373,411,389,393,1,338
3915019,0,355,403,0,0,1,536
0,3915019,0,0,389,393,1,536
3914008,3912479,367,411,179,220,1,301
3912479,3914008,356,417,394,402,1,301
3914008,3914994,367,411,246,426,1,154
3914994,3914008,1,230,394,402,1,154
3914008,3914997,367,411,246,426,1,154
3914997,3914008,1,230,394,402,1,154
3914008,3915001,367,411,246,426,1,154
3915001,3914008,1,230,394,402,1,154
3914008,3915003,367,411,246,426,1,154
3915003,3914008,1,230,394,402,1,154
3914008,3915019,367,411,389,393,1,31
3915019,3914008,355,403,394,402,1,31
3914008,3915014,367,411,246,426,1,154
3915014,3914008,1,230,394,402,1,154
3914008,3911925,367,411,179,220,1,301
3911925,3914008,357,420,394,402,1,301
3914008,3914044,367,411,141,225,1,364
3914044,3914008,373,411,394,402,1,364
3914008,0,367,411,0,0,1,561
0,3914008,0,0,394,402,1,561
3915014,3912479,1,230,179,220,1,177
3912479,3915014,356,417,246,426,1,177
3915014,3914994,1,230,246,426,1,278
3914994,3915014,1,230,246,426,1,278
3915014,3914997,1,230,246,426,1,278
3914997,3915014,1,230,246,426,1,278
3915014,3915001,1,230,246,426,1,278
3915001,3915014,1,230,246,426,1,278
3915014,3915003,1,230,246,426,1,278
3915003,3915014,1,230,246,426,1,278
3915014,3915019,1,230,389,393,1,421
3915019,3915014,355,403,246,426,1,421
3915014,3914008,1,230,394,402,1,428
3914008,3915014,367,411,246,426,1,428
