CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3912442,3912523,230,454,246,426,1,32
3912523,3912442,194,370,298,469,1,32
3912442,3912659,230,454,91,328,1,239
3912659,3912442,343,434,298,469,1,239
3912442,3912663,230,454,242,416,1,42
3912663,3912442,1,230,298,469,1,42
3912442,3912666,230,454,242,416,1,42
3912666,3912442,1,230,298,469,1,42
3912442,3912674,230,454,242,416,1,42
3912674,3912442,194,370,298,469,1,42
3912442,3912678,230,454,242,416,1,42
3912678,3912442,1,230,298,469,1,42
3912442,3912680,230,454,242,416,1,42
3912680,3912442,1,230,298,469,1,42
3912442,3912686,230,454,242,416,1,42
3912686,3912442,1,230,298,469,1,42
3912442,3912664,230,454,298,469,1,104
3912664,3912442,230,454,298,469,1,104
3912442,0,230,454,0,0,1,568
0,3912442,0,0,298,469,1,568
3912523,3912442,194,370,298,469,1,165
3912442,3912523,230,454,246,426,1,165
3912523,3912659,194,370,91,328,1,128
3912659,3912523,343,434,246,426,1,128
3912523,3912663,194,370,242,416,1,58
3912663,3912523,1,230,246,426,1,58
3912523,3912666,194,370,242,416,1,58
3912666,3912523,1,230,246,426,1,58
3912523,3912674,194,370,242,416,1,58
3912674,3912523,194,370,246,426,1,58
3912523,3912678,194,370,242,416,1,58
3912678,3912523,1,230,246,426,1,58
3912523,3912680,194,370,242,416,1,58
3912680,3912523,1,230,246,426,1,58
3912523,3912686,194,370,242,416,1,58
3912686,3912523,1,230,246,426,1,58
3912523,3912664,194,370,298,469,1,165
3912664,3912523,230,454,246,426,1,165
3912523,0,194,370,0,0,1,383
0,3912523,0,0,246,426,1,383
3912659,3912442,343,434,298,469,1,88
3912442,3912659,230,454,91,328,1,88
3912659,3912523,343,434,246,426,1,98
3912523,3912659,194,370,91,328,1,98
3912659,3912663,343,434,242,416,1,123
3912663,3912659,1,230,91,328,1,123
3912659,3912666,343,434,242,416,1,123
3912666,3912659,1,230,91,328,1,123
3912659,3912674,343,434,242,416,1,123
3912674,3912659,194,370,91,328,1,123
3912659,3912678,343,434,242,416,1,123
3912678,3912659,1,230,91,328,1,123
3912659,3912680,343,434,242,416,1,123
3912680,3912659,1,230,91,328,1,123
3912659,3912686,343,434,242,416,1,123
3912686,3912659,1,230,91,328,1,123
3912659,3912664,343,434,298,469,1,88
3912664,3912659,230,454,91,328,1,88
3912659,0,343,434,0,0,1,546
0,3912659,0,0,91,328,1,546
3912663,3912442,1,230,298,469,1,377
