CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913351,3913330,194,375,246,426,1,57
3913330,3913351,262,448,100,312,1,57
3913351,3913314,194,375,190,225,1,151
3913314,3913351,141,391,100,312,1,151
3913351,3913361,194,375,100,337,1,107
3913361,3913351,194,369,100,312,1,107
3913351,3913347,194,375,246,426,1,57
3913347,3913351,262,448,100,312,1,57
3913351,3913364,194,375,100,312,1,170
3913364,3913351,194,375,100,312,1,170
3913351,3913362,194,375,299,477,1,151
3913362,3913351,210,371,100,312,1,151
3913351,3913350,194,375,246,426,1,57
3913350,3913351,262,448,100,312,1,57
3913351,3913363,194,375,92,492,1,233
3913363,3913351,402,430,100,312,1,233
3913351,3913355,194,375,246,426,1,57
3913355,3913351,262,448,100,312,1,57
3913351,0,194,375,0,0,1,388
0,3913351,0,0,100,312,1,388
3913330,3913351,262,448,100,312,1,265
3913351,3913330,194,375,246,426,1,265
3913330,3913314,262,448,190,225,1,227
3913314,3913330,141,391,246,426,1,227
3913330,3913361,262,448,100,337,1,199
3913361,3913330,194,369,246,426,1,199
3913330,3913347,262,448,246,426,1,38
3913347,3913330,262,448,246,426,1,38
3913330,3913364,262,448,100,312,1,265
3913364,3913330,194,375,246,426,1,265
3913330,3913362,262,448,299,477,1,62
3913362,3913330,210,371,246,426,1,62
3913330,3913350,262,448,246,426,1,38
3913350,3913330,262,448,246,426,1,38
3913330,3913363,262,448,92,492,1,205
3913363,3913330,402,430,246,426,1,205
3913330,3913355,262,448,246,426,1,38
3913355,3913330,262,448,246,426,1,38
3913330,0,262,448,0,0,1,464
0,3913330,0,0,246,426,1,464
3913314,3913351,141,391,100,312,1,77
3913351,3913314,194,375,190,225,1,77
3913314,3913330,141,391,246,426,1,106
3913330,3913314,262,448,190,225,1,106
3913314,3913361,141,391,100,337,1,52
3913361,3913314,194,369,190,225,1,52
3913314,3913347,141,391,246,426,1,106
3913347,3913314,262,448,190,225,1,106
3913314,3913364,141,391,100,312,1,77
3913364,3913314,194,375,190,225,1,77
3913314,3913362,141,391,299,477,1,196
3913362,3913314,210,371,190,225,1,196
3913314,3913350,141,391,246,426,1,106
3913350,3913314,262,448,190,225,1,106
3913314,3913363,141,391,92,492,1,174
3913363,3913314,402,430,190,225,1,174
3913314,3913355,141,391,246,426,1,106
3913355,3913314,262,448,190,225,1,106
3913314,0,141,391,0,0,1,395
0,3913314,0,0,190,225,1,395
3913361,3913351,194,369,100,312,1,165
3913351,3913361,194,375,100,337,1,165
