CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3915094,3911897,1,230,235,281,1,248
3911897,3915094,253,310,246,426,1,248
3915094,3915132,1,230,246,426,1,278
3915132,3915094,1,230,246,426,1,278
3915094,3915176,1,230,246,426,1,278
3915176,3915094,1,230,246,426,1,278
3915094,3915178,1,230,239,746,1,649
3915178,3915094,215,723,246,426,1,649
3915094,3915186,1,230,246,426,1,278
3915186,3915094,1,230,246,426,1,278
3915094,3915219,1,230,246,426,1,278
3915219,3915094,1,230,246,426,1,278
3915094,3915306,1,230,246,426,1,278
3915306,3915094,1,230,246,426,1,278
3915094,3915311,1,230,246,426,1,278
3915311,3915094,1,230,246,426,1,278
3915094,3915314,1,230,246,426,1,278
3915314,3915094,1,230,246,426,1,278
3915094,0,1,230,0,0,1,229
0,3915094,0,0,246,426,1,229
3911897,3915094,253,310,246,426,1,114
3915094,3911897,1,230,235,281,1,114
3911897,3915132,253,310,246,426,1,114
3915132,3911897,1,230,235,281,1,114
3911897,3915176,253,310,246,426,1,114
3915176,3911897,1,230,235,281,1,114
3911897,3915178,253,310,239,746,1,506
3915178,3911897,215,723,235,281,1,506
3911897,3915186,253,310,246,426,1,114
3915186,3911897,1,230,235,281,1,114
3911897,3915219,253,310,246,426,1,114
3915219,3911897,1,230,235,281,1,114
3911897,3915306,253,310,246,426,1,114
3915306,3911897,1,230,235,281,1,114
3911897,3915311,253,310,246,426,1,114
3915311,3911897,1,230,235,281,1,114
3911897,3915314,253,310,246,426,1,114
3915314,3911897,1,230,235,281,1,114
3911897,0,253,310,0,0,1,328
0,3911897,0,0,235,281,1,328
3915132,3915094,1,230,246,426,1,278
3915094,3915132,1,230,246,426,1,278
3915132,3911897,1,230,235,281,1,248
3911897,3915132,253,310,246,426,1,248
3915132,3915176,1,230,246,426,1,278
3915176,3915132,1,230,246,426,1,278
3915132,3915178,1,230,239,746,1,649
3915178,3915132,215,723,246,426,1,649
3915132,3915186,1,230,246,426,1,278
3915186,3915132,1,230,246,426,1,278
3915132,3915219,1,230,246,426,1,278
3915219,3915132,1,230,246,426,1,278
3915132,3915306,1,230,246,426,1,278
3915306,3915132,1,230,246,426,1,278
3915132,3915311,1,230,246,426,1,278
3915311,3915132,1,230,246,426,1,278
3915132,3915314,1,230,246,426,1,278
3915314,3915132,1,230,246,426,1,278
3915132,0,1,230,0,0,1,229
0,3915132,0,0,246,426,1,229
3915176,3915094,1,230,246,426,1,278
3915094,3915176,1,230,246,426,1,278
3915176,3911897,1,230,235,281,1,248
3911897,3915176,253,310,246,426,1,248
3915176,3915132,1,230,246,426,1,278
3915132,3915176,1,230,246,426,1,278
3915176,3915178,1,230,239,746,1,649
3915178,3915176,215,723,246,426,1,649
3915176,3915186,1,230,246,426,1,278
3915186,3915176,1,230,246,426,1,278
3915176,3915219,1,230,246,426,1,278
3915219,3915176,1,230,246,426,1,278
3915176,3915306,1,230,246,426,1,278
3915306,3915176,1,230,246,426,1,278
3915176,3915311,1,230,246,426,1,278
3915311,3915176,1,230,246,426,1,278
3915176,3915314,1,230,246,426,1,278
3915314,3915176,1,230,246,426,1,278
3915176,0,1,230,0,0,1,229
0,3915176,0,0,246,426,1,229
3915178,3915094,215,723,246,426,1,306
3915094,3915178,1,230,239,746,1,306
3915178,3911897,215,723,235,281,1,460
3911897,3915178,253,310,239,746,1,460
3915178,3915132,215,723,246,426,1,306
3915132,3915178,1,230,239,746,1,306
3915178,3915176,215,723,246,426,1,306
3915176,3915178,1,230,239,746,1,306
3915178,3915186,215,723,246,426,1,306
3915186,3915178,1,230,239,746,1,306
3915178,3915219,215,723,246,426,1,306
3915219,3915178,1,230,239,746,1,306
3915178,3915306,215,723,246,426,1,306
3915306,3915178,1,230,239,746,1,306
3915178,3915311,215,723,246,426,1,306
3915311,3915178,1,230,239,746,1,306
3915178,3915314,215,723,246,426,1,306
3915314,3915178,1,230,239,746,1,306
3915178,0,215,723,0,0,1,727
0,3915178,0,0,239,746,1,727
3915186,3915094,1,230,246,426,1,278
3915094,3915186,1,230,246,426,1,278
3915186,3911897,1,230,235,281,1,248
3911897,3915186,253,310,246,426,1,248
3915186,3915132,1,230,246,426,1,278
3915132,3915186,1,230,246,426,1,278
3915186,3915176,1,230,246,426,1,278
3915176,3915186,1,230,246,426,1,278
3915186,3915178,1,230,239,746,1,649
3915178,3915186,215,723,246,426,1,649
3915186,3915219,1,230,246,426,1,278
3915219,3915186,1,230,246,426,1,278
3915186,3915306,1,230,246,426,1,278
3915306,3915186,1,230,246,426,1,278
3915186,3915311,1,230,246,426,1,278
3915311,3915186,1,230,246,426,1,278
3915186,3915314,1,230,246,426,1,278
3915314,3915186,1,230,246,426,1,278
3915186,0,1,230,0,0,1,229
0,3915186,0,0,246,426,1,229
