CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3911933,3911919,362,408,104,174,1,421
3911919,3911933,362,408,389,393,1,421
3911933,3914949,362,408,246,426,1,148
3914949,3911933,1,230,389,393,1,148
3911933,3914951,362,408,246,426,1,148
3914951,3911933,1,230,389,393,1,148
3911933,3914006,362,408,107,193,1,395
3914006,3911933,353,412,389,393,1,395
3911933,3914954,362,408,246,426,1,148
3914954,3911933,1,230,389,393,1,148
3911933,3914966,362,408,236,746,1,348
3914966,3911933,411,424,389,393,1,348
3911933,3914958,362,408,246,426,1,148
3914958,3911933,1,230,389,393,1,148
3911933,3914019,362,408,182,220,1,291
3914019,3911933,370,433,389,393,1,291
3911933,3914962,362,408,246,426,1,148
3914962,3911933,1,230,389,393,1,148
3911933,0,362,408,0,0,1,551
0,3911933,0,0,389,393,1,551
3911919,3911933,362,408,389,393,1,36
3911933,3911919,362,408,104,174,1,36
3911919,3914949,362,408,246,426,1,148
3914949,3911919,1,230,104,174,1,148
3911919,3914951,362,408,246,426,1,148
3914951,3911919,1,230,104,174,1,148
3911919,3914006,362,408,107,193,1,395
3914006,3911919,353,412,104,174,1,395
3911919,3914954,362,408,246,426,1,148
3914954,3911919,1,230,104,174,1,148
3911919,3914966,362,408,236,746,1,348
3914966,3911919,411,424,104,174,1,348
3911919,3914958,362,408,246,426,1,148
3914958,3911919,1,230,104,174,1,148
3911919,3914019,362,408,182,220,1,291
3914019,3911919,370,433,104,174,1,291
3911919,3914962,362,408,246,426,1,148
3914962,3911919,1,230,104,174,1,148
3911919,0,362,408,0,0,1,551
0,3911919,0,0,104,174,1,551
3914949,3911933,1,230,389,393,1,421
3911933,3914949,362,408,246,426,1,421
3914949,3911919,1,230,104,174,1,101
3911919,3914949,362,408,246,426,1,101
3914949,3914951,1,230,246,426,1,278
3914951,3914949,1,230,246,426,1,278
3914949,3914006,1,230,107,193,1,100
