Operator,Task,Start,Finish,Successor
1,3882974,10.0,20.563333333333333,3883263
1,3883263,31.021005623229655,41.71433895656299,0
2,3884158,10.0,20.689999999999998,3884909
2,3884909,31.09464928070102,41.70798261403435,0
3,3884639,10.0,20.613333333333333,3883893
3,3883893,31.017982614034352,41.70798261403435,0
