Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3885181,Service,11.174878256380202,11.174878256380197,21.831544923046863,10.656666666666666
1,2,3885181,3885205,Service,10.51627666848061,32.44448825819413,43.10115492486079,10.656666666666666
1,3,3885205,0,Return to Base,11.174878256380202,,,
2,1,0,3884457,Service,11.174878256380202,11.174878256380197,21.92821158971353,10.753333333333334
2,2,3884457,3888683,Service,10.51627666848061,32.44448825819413,43.10115492486079,10.656666666666666
2,3,3888683,0,Return to Base,11.174878256380202,,,
3,1,0,3888100,Service,11.174878256380202,11.174878256380197,21.834878256380197,10.66
3,2,3888100,3885162,Service,10.519067353175101,32.353945609555296,43.01061227622196,10.656666666666666
3,3,3885162,0,Return to Base,11.174878256380202,,,
4,1,0,3884641,Service,11.174878256380202,11.174878256380197,21.92821158971353,10.753333333333334
4,2,3884641,3885215,Service,10.51627666848061,32.44448825819413,43.10115492486079,10.656666666666666
4,3,3885215,0,Return to Base,11.174878256380202,,,
