Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3877544,Service,11.462318779912652,11.462318779912664,21.70898544657933,10.246666666666666
1,2,3877544,3891458,Service,10.086511225529184,31.795496672108527,41.89549667210853,10.100000000000001
1,3,3891458,3877543,Service,10.080929856140203,51.97642652824874,62.22309319491541,10.24666666666667
1,4,3877543,0,Return to Base,11.462318779912652,,,
2,1,0,3886717,Service,11.462318779912652,11.46226743211113,21.702267432111128,10.239999999999998
2,2,3886717,3888336,Service,10.083720540834694,31.785590975249377,41.88892430858271,10.103333333333332
2,3,3888336,3873712,Service,10.086511225529184,51.97543553411191,62.22309319491541,10.247657660803497
2,4,3873712,0,Return to Base,11.462318779912652,,,
3,1,0,3891465,Service,11.462318779912652,11.462267432111105,21.70893409877777,10.246666666666666
3,2,3891465,3885331,Service,10.13116218064102,31.83975054201379,42.22533615591196,10.385585613898172
3,3,3885331,0,Return to Base,11.49022562685755,,,
