Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3894256,Service,10.0,10.0,21.11,11.11
1,2,3894256,3878061,Service,10.80371719201306,31.913717192013067,43.03371719201307,11.120000000000005
1,3,3878061,0,Return to Base,10.0,,,
2,1,0,3890397,Service,10.0,10.0,21.11,11.11
2,2,3890397,3894225,Service,10.770228975679183,31.880228975679174,42.96689564234584,11.086666666666666
2,3,3894225,3894261,Service,10.770228975679183,53.73712461802502,64.84712461802502,11.11
2,4,3894261,0,Return to Base,10.0,,,
3,1,0,3894237,Service,11.453946725829182,11.453946725829184,22.54061339249585,11.086666666666666
3,2,3894237,3878054,Service,10.80371719201306,33.344330584508924,44.46433058450893,11.120000000000005
3,3,3878054,0,Return to Base,10.0,,,
