Operator,Task,Start,Finish,Successor
1,3888674,10.96557690429347,21.32557690429347,3890018
1,3890018,31.548831679852654,41.828831679852655,3888528
1,3888528,52.05208645541184,62.41208645541184,0
2,3878726,10.954414165515516,21.284414165515514,3878800
2,3878800,31.633249752326734,41.96324975232673,3888695
2,3888695,52.44882888916797,62.80882888916797,0
