Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3894545,Service,11.199994418630611,11.19999441863061,21.316661085297277,10.116666666666667
1,2,3894545,3883207,Service,10.097673964307143,31.414335049604432,41.547668382937765,10.133333333333333
1,3,3883207,3883106,Service,10.111627387779592,51.66092371663384,61.79425704996717,10.133333333333333
1,4,3883106,0,Return to Base,11.199994418630611,,,
2,1,0,3881697,Service,11.199994418630611,11.19999441863061,21.333327751963942,10.133333333333333
2,2,3881697,3882074,Service,10.100464649001633,31.433792400965558,41.56045906763222,10.126666666666665
2,3,3882074,3881601,Service,10.100464649001633,51.660923716633846,61.79425704996718,10.133333333333333
2,4,3881601,0,Return to Base,11.199994418630611,,,
3,1,0,3882218,Service,11.199994418630611,11.19999441863061,21.36999441863061,10.170000000000002
3,2,3882218,3882233,Service,10.13395286533551,31.503947283966127,41.67394728396613,10.170000000000002
3,3,3882233,0,Return to Base,11.199994418630611,,,
