Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880705,Service,11.174878256380202,11.174878256380197,21.35821158971353,10.183333333333334
1,2,3880705,3884518,Service,10.13674355003,31.494955139743524,41.664955139743526,10.170000000000002
1,3,3884518,3894260,Service,10.142324919418979,51.807280059162494,61.983946725829156,10.176666666666662
1,4,3894260,0,Return to Base,11.174878256380202,,,
2,1,0,3885781,Service,11.174878256380202,11.174878256380197,21.35821158971353,10.183333333333334
2,2,3885781,3885814,Service,10.14790628880796,31.506117878521508,41.689451211854845,10.183333333333337
2,3,3885814,0,Return to Base,11.174878256380202,,,
3,1,0,3885797,Service,11.174878256380202,11.174878256380193,21.358211589713527,10.183333333333334
3,2,3885797,3885823,Service,10.14790628880796,31.506117878521504,41.68945121185484,10.183333333333334
3,3,3885823,0,Return to Base,11.174878256380202,,,
