Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880307,Service,10.0,10.0,21.016666666666666,11.016666666666666
1,2,3880307,3896064,Service,10.0,31.016666666666666,41.63333333333333,10.616666666666667
1,3,3896064,3877174,Service,10.54139283073102,52.17472616406435,62.79805949739769,10.623333333333335
1,4,3877174,3896033,Service,10.54139283073102,73.3394523281287,83.95611899479536,10.61666666666666
1,5,3896033,0,Return to Base,10.0,,,
2,1,0,3891346,Service,10.0,10.0,20.616666666666667,10.616666666666667
2,2,3891346,3883510,Service,10.54139283073102,31.158059497397687,41.75139283073102,10.593333333333334
2,3,3883510,3896084,Service,10.54139283073102,52.292785661462034,62.9094523281287,10.616666666666667
2,4,3896084,3883587,Service,10.54139283073102,73.45084515885972,84.04417849219305,10.593333333333334
2,5,3883587,0,Return to Base,10.0,,,
