Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883548,Service,10.0,10.0,20.513333333333335,10.513333333333335
1,2,3883548,3883627,Service,10.471625713368775,30.984959046702116,41.494959046702114,10.509999999999998
1,3,3883627,0,Return to Base,10.0,,,
2,1,0,3880984,Service,10.0,10.0,20.513333333333335,10.513333333333335
2,2,3880984,3882303,Service,10.457672289896326,30.971005623229658,41.39767228989632,10.426666666666662
2,3,3882303,3878192,Service,10.457672289896326,51.85534457979264,62.24534457979264,10.39
2,4,3878192,0,Return to Base,10.0,,,
3,1,0,3889611,Service,10.0,10.018372054083457,20.425038720750123,10.406666666666666
3,2,3889611,3886698,Service,10.449300235812856,30.874338956562994,41.254338956563,10.380000000000003
3,3,3886698,3880532,Service,10.457672289896326,51.71201124645931,62.24534457979264,10.533333333333331
3,4,3880532,0,Return to Base,10.0,,,
4,1,0,3872601,Service,10.0,30.644571839200722,41.167905172534056,10.523333333333333
4,2,3872601,3877204,Service,10.527439407258571,51.695344579792646,62.24534457979264,10.549999999999997
4,3,3877204,0,Return to Base,10.0,,,
