Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3881356,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
1,2,3881356,3874273,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
1,3,3874273,3877653,Service,10.775810345068162,55.19828177543357,66.4216151087669,11.22333333333333
1,4,3877653,0,Return to Base,11.199994418630611,,,
2,1,0,3884275,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
2,2,3884275,3872833,Service,10.775810345068162,33.19913809703209,44.42247143036542,11.22333333333333
2,3,3872833,0,Return to Base,11.199994418630611,,,
3,1,0,3881282,Service,11.199994418630611,11.19999441863061,22.423327751963942,11.223333333333333
3,2,3881282,3872857,Service,10.775810345068162,55.19828177543357,66.4216151087669,11.22333333333333
3,3,3872857,0,Return to Base,11.199994418630611,,,
