Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883514,Service,12.2967335035651,12.296733503565093,23.533400170231758,11.236666666666665
1,2,3883514,3876725,Service,11.013018544099795,34.54641871433155,45.74308538099822,11.196666666666665
1,3,3876725,0,Return to Base,12.254873233147752,,,
2,1,0,3884478,Service,12.254873233147752,12.254873233147748,23.451539899814414,11.196666666666665
2,2,3884478,3885524,Service,11.013018544099795,34.54595350719299,45.782620173859655,11.236666666666665
2,3,3885524,0,Return to Base,12.2967335035651,,,
3,1,0,3889589,Service,12.254873233147752,12.254873233147748,23.451539899814414,11.196666666666665
3,2,3889589,3891105,Service,11.007437174710816,34.45897707452523,45.688977074525226,11.229999999999997
3,3,3891105,0,Return to Base,12.2967335035651,,,
4,1,0,3885168,Service,12.2967335035651,12.296733503565093,23.526733503565094,11.23
4,2,3885168,3886872,Service,11.032553336961223,34.559286840526326,45.782620173859655,11.22333333333333
4,3,3886872,0,Return to Base,12.2967335035651,,,
5,1,0,3884527,Service,12.2967335035651,12.296733503565093,23.533400170231758,11.236666666666665
5,2,3884527,3884923,Service,11.043716075739182,34.57711624597094,45.77378291263761,11.196666666666665
5,3,3884923,0,Return to Base,12.254873233147752,,,
