Operator,Task,Start,Finish,Successor
1,3889433,10.798135822624076,20.92480248929074,3888166
1,3888166,31.030848507681355,41.21751517434802,0
2,3890756,10.775810345068166,20.955810345068166,0
3,3889665,10.798135822624076,20.948135822624074,3885352
3,3885352,31.059763210403666,41.22976321040367,0
