Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883494,Service,11.199994418630611,11.19999441863061,21.393327751963945,10.193333333333335
1,2,3883494,3883246,Service,10.161859712280409,31.555187464244348,41.74852079757768,10.193333333333335
1,3,3883246,0,Return to Base,11.199994418630611,,,
2,1,0,3883586,Service,11.199994418630611,11.19999441863061,21.393327751963945,10.193333333333335
2,2,3883586,3874421,Service,10.161859712280409,31.555187464244348,41.74852079757768,10.193333333333335
2,3,3874421,3874382,Service,10.161859712280409,51.910380509858086,62.10371384319142,10.193333333333335
2,4,3874382,0,Return to Base,11.199994418630611,,,
3,1,0,3883474,Service,11.199994418630611,11.19999441863061,21.393327751963945,10.193333333333335
3,2,3883474,3874389,Service,10.161859712280409,31.555187464244348,41.74852079757768,10.193333333333335
3,3,3874389,0,Return to Base,11.199994418630611,,,
