Operator,Task,Start,Finish,Successor
1,3880307,10.0,21.016666666666666,3896064
1,3896064,31.016666666666666,41.63333333333333,3877174
1,3877174,52.17472616406435,62.79805949739769,3896033
1,3896033,73.3394523281287,83.95611899479536,0
2,3891346,10.0,20.616666666666667,3883510
2,3883510,31.158059497397687,41.75139283073102,3896084
2,3896084,52.292785661462034,62.9094523281287,3883587
2,3883587,73.45084515885972,84.04417849219305,0
