Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887625,Service,10.0,10.0,20.45,10.45
1,2,3887625,3887950,Service,10.396277226617551,30.88224636164481,41.328913028311476,10.446666666666665
1,3,3887950,3880289,Service,10.373951749061632,51.702864777373115,62.08619811070645,10.383333333333333
1,4,3880289,0,Return to Base,10.0,,,
2,1,0,3887941,Service,10.0,10.0,20.446666666666665,10.446666666666665
2,2,3887941,3887916,Service,10.396277226617551,30.842943893284215,41.28961055995088,10.446666666666665
2,3,3887916,3880269,Service,10.373951749061632,51.66356230901252,62.04689564234585,10.383333333333333
2,4,3880269,0,Return to Base,10.0,,,
3,1,0,3894924,Service,10.0,10.0,20.516666666666666,10.516666666666666
3,2,3894924,3880273,Service,10.365579694978162,30.882246361644818,41.26557969497815,10.383333333333333
3,3,3880273,3887934,Service,10.373951749061632,51.639531444039775,62.08619811070644,10.446666666666665
3,4,3887934,0,Return to Base,10.0,,,
