Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890261,Service,11.199994418630611,11.19999441863061,21.37999441863061,10.18
1,2,3890261,3886870,Service,10.150696973502448,31.530691392133058,41.720691392133055,10.189999999999998
1,3,3886870,0,Return to Base,11.199994418630611,,,
2,1,0,3890379,Service,11.199994418630611,11.19999441863061,21.37999441863061,10.18
2,2,3890379,3883335,Service,10.150696973502448,31.530691392133058,41.717358058799725,10.186666666666667
2,3,3883335,0,Return to Base,11.199994418630611,,,
3,1,0,3890157,Service,11.199994418630611,11.19999441863061,21.37999441863061,10.18
3,2,3890157,3883375,Service,10.150696973502448,31.530691392133058,41.717358058799725,10.186666666666667
3,3,3883375,0,Return to Base,11.199994418630611,,,
4,1,0,3886623,Service,11.199994418630611,11.19999441863061,21.389994418630607,10.189999999999998
4,2,3886623,0,Return to Base,11.199994418630611,,,
