Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3888644,Service,11.199994418630611,11.19999441863061,21.44999441863061,10.25
1,2,3888644,3891097,Service,10.186975874530816,31.636970293161426,41.89363695982809,10.256666666666668
1,3,3891097,3881241,Service,10.186975874530816,52.08061283435891,62.34061283435891,10.259999999999998
1,4,3881241,0,Return to Base,11.199994418630611,,,
2,1,0,3881208,Service,11.199994418630611,11.19999441863061,21.459994418630608,10.259999999999998
2,2,3881208,3894447,Service,10.186975874530816,31.64697029316143,41.9036369598281,10.256666666666668
2,3,3894447,3888384,Service,10.186975874530816,52.09061283435891,62.34061283435891,10.25
2,4,3888384,0,Return to Base,11.199994418630611,,,
3,1,0,3881223,Service,11.199994418630611,11.19999441863061,21.459994418630608,10.259999999999998
3,2,3881223,3889391,Service,10.192557243919795,31.652551662550408,41.90255166255041,10.25
3,3,3889391,0,Return to Base,11.199994418630611,,,
