Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887516,Service,11.174878256380202,11.174878256380197,21.57821158971353,10.403333333333332
1,2,3887516,3888408,Service,10.387905172534081,31.96611676224762,42.38278342891429,10.416666666666668
1,3,3888408,0,Return to Base,11.174878256380202,,,
2,1,0,3887741,Service,11.174878256380202,11.174878256380197,21.5948782563802,10.420000000000002
2,2,3887741,0,Return to Base,11.174878256380202,,,
3,1,0,3885425,Service,11.174878256380202,11.174878256380197,21.57821158971353,10.403333333333332
3,2,3885425,3890771,Service,10.373951749061632,31.95216333877516,42.355496672108494,10.403333333333332
3,3,3890771,0,Return to Base,11.174878256380202,,,
4,1,0,3888401,Service,11.174878256380202,11.174878256380197,21.59154492304686,10.416666666666664
4,2,3888401,3887244,Service,10.387905172534081,31.97945009558095,42.38278342891428,10.403333333333329
4,3,3887244,0,Return to Base,11.174878256380202,,,
5,1,0,3885219,Service,11.174878256380202,11.174878256380197,21.59154492304686,10.416666666666664
5,2,3885219,3884559,Service,10.38511448783959,31.976659410886448,42.37999274421978,10.403333333333329
5,3,3884559,0,Return to Base,11.174878256380202,,,
