Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3881995,Service,11.199994418630611,11.19999441863061,21.416661085297278,10.216666666666669
1,2,3881995,3886374,Service,10.217673406170205,31.634334491467484,41.874334491467486,10.240000000000002
1,3,3886374,3881936,Service,10.217673406170205,52.11526378947073,62.3019304561374,10.186666666666667
1,4,3881936,0,Return to Base,11.199994418630611,,,
2,1,0,3886475,Service,11.199994418630611,11.19999441863061,21.43999441863061,10.240000000000002
2,2,3886475,3894435,Service,10.209301352086735,52.0519304561374,62.3019304561374,10.25
2,3,3894435,0,Return to Base,11.199994418630611,,,
3,1,0,3882023,Service,11.199994418630611,11.19999441863061,21.416661085297278,10.216666666666669
3,2,3882023,3894456,Service,10.209301352086735,31.625962437384004,41.875962437384004,10.25
3,3,3894456,3881959,Service,10.209301352086735,52.08526378947073,62.3019304561374,10.216666666666669
3,4,3881959,0,Return to Base,11.199994418630611,,,
