Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3891455,Service,10.622322686871223,10.622322686871229,21.878989353537897,11.256666666666668
1,2,3891455,3888275,Service,11.110692508406938,32.98968186194479,44.36678353948503,11.377101677540239
1,3,3888275,0,Return to Base,10.636276110343672,,,
2,1,0,3888309,Service,10.616741317482244,10.616741317482251,21.95384299502249,11.33710167754024
2,2,3888309,3887746,Service,11.093948400239999,33.0477913952625,44.35443884478128,11.306647449518778
2,3,3887746,0,Return to Base,10.641857479732652,,,
3,1,0,3888353,Service,10.616741317482244,10.616741317482248,21.94672210033436,11.329980782852111
3,2,3888353,3891488,Service,11.119064562490408,33.065786662824706,44.39576744567682,11.329980782852111
3,3,3891488,0,Return to Base,10.641857479732652,,,
4,1,0,3891440,Service,10.639066795038163,10.63906679503819,21.92240012837152,11.283333333333331
4,2,3891440,3882107,Service,11.099529769628978,33.02192989800043,44.379031575540665,11.357101677540236
4,3,3882107,0,Return to Base,10.66976432667755,,,
