Operator,Task,Start,Finish,Successor
1,3888150,0.0,10.753333333333334,3883963
1,3883963,21.264028632424964,31.94069529909163,3887889
1,3887889,42.423483751238365,53.1068170845717,3883761
1,3883761,63.58960553671844,74.2662722033851,0
2,3877688,0.0001622196137791576,10.673495552947113,3877242
2,3877688,0.0001622196137791576,10.673495552947113,3886572
2,3886572,21.155369615423965,31.838702948757298,3877242
2,3886572,21.155369615423965,31.838702948757298,3877688
2,3877242,42.32057701123412,53.00391034456746,0
2,3877242,42.32057701123412,53.00391034456746,3888136
2,3888136,63.51369104010786,74.26702437344119,0
2,3888136,63.51369104010786,74.26702437344119,3886572
