Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890492,Service,11.378598239077958,11.378598239077945,21.591931572411276,10.213333333333331
1,2,3890492,3881973,Service,10.237208199031633,31.829139771442925,42.08913977144292,10.259999999999998
1,3,3881973,3890742,Service,10.239998883726122,52.32913865516905,62.545805321835715,10.216666666666669
1,4,3890742,3890763,Service,10.290231208226938,72.83603653006266,83.07603653006265,10.239999999999995
1,5,3890763,0,Return to Base,11.378598239077958,,,
2,1,0,3890737,Service,11.378598239077958,11.378598239077942,21.595264905744607,10.216666666666665
2,2,3890737,3881961,Service,10.239998883726122,31.835263789470726,42.09526378947073,10.260000000000002
2,3,3881961,3890632,Service,10.239998883726122,52.33526267319685,62.55192933986352,10.216666666666669
2,4,3890632,3890770,Service,10.290231208226938,72.84216054809046,83.08216054809046,10.239999999999995
2,5,3890770,0,Return to Base,11.378598239077958,,,
