Operator,Task,Start,Finish,Successor
1,3878831,12.547895126069252,23.041228459402586,3880052
1,3880052,33.479365956437476,43.949365956437475,3880232
1,3880232,54.381922084083385,64.86192208408339,3886737
1,3886737,75.28889684234032,85.78223017567366,3878500
1,3878500,96.11153096962344,106.56819763629011,0
2,3884708,12.50603485565182,23.02603485565182,3889837
2,3889837,33.413940028185905,43.89394002818591,3883400
2,3883400,54.31254273235939,64.77920939902606,3880966
2,3880966,75.19223073381056,85.6555640671439,3881427
2,3881427,96.0630040325394,106.51967069920606,0
