Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3880930,Service,10.0,10.0,20.35333333333333,10.353333333333332
1,2,3880930,3880123,Service,10.323719424560815,30.964338398426044,41.314338398426045,10.350000000000001
1,3,3880123,0,Return to Base,10.0,,,
2,1,0,3888497,Service,10.0,10.276200343254215,20.62953367658755,10.353333333333333
2,2,3888497,3881372,Service,10.318138055171836,30.947671731759378,41.314338398426045,10.366666666666667
2,3,3881372,0,Return to Base,10.0,,,
3,1,0,3881384,Service,10.0,10.0,20.346666666666668,10.346666666666668
3,2,3881384,3883563,Service,10.438137497034898,30.784804163701555,41.14147083036822,10.356666666666666
3,3,3883563,0,Return to Base,10.0,,,
4,1,0,3880843,Service,10.0,10.0,20.33,10.329999999999998
4,2,3880843,3887124,Service,10.329300793949795,30.659300793949782,41.21596746061645,10.556666666666665
4,3,3887124,0,Return to Base,10.0,,,
5,1,0,3879826,Service,10.0,10.0,20.416666666666664,10.416666666666664
5,2,3879826,3885445,Service,10.577671731759388,30.994338398426045,41.314338398426045,10.32
5,3,3885445,0,Return to Base,10.0,,,
