Operator,Task,Start,Finish,Successor
1,3879065,10.616741317482251,21.273407984148918,3879889
1,3879889,31.788945718402868,42.40561238506953,3879931
1,3879931,52.921889053550146,63.57855572021681,3879953
1,3879953,74.1283206050313,84.78498727169797,0
2,3879847,10.614050632787738,21.224050632787737,3879834
2,3879065,10.616741317482251,21.273407984148918,3879847
2,3879834,31.73474593187936,42.34474593187936,3879806
2,3879806,52.85544123097098,63.46544123097098,3879871
2,3879871,73.99567132292404,84.61233798959071,3879796
2,3879796,95.12024260398786,105.73690927065454,0
