Operator,Task,Start,Finish,Successor
1,3879064,10.538602146036538,21.235268812703204,3879059
1,3879059,31.77666164343421,42.42332831010088,3880098
1,3880098,52.9675118255264,63.6175118255264,3880606
1,3880098,52.9675118255264,63.6175118255264,3879058
1,3880606,74.16032513323756,84.80699179990422,3879061
1,3880606,74.16032513323756,84.80699179990422,3879087
1,3879087,95.34701431083107,106.03034764416441,3879061
1,3879087,95.34701431083107,106.03034764416441,3880606
1,3879061,116.57316073646295,127.22982740312962,3879087
1,3879061,116.57316073646295,127.22982740312962,3879058
1,3879058,137.7726404998117,148.44597383314505,3880125
1,3880125,158.99015734857056,169.65015734857056,3880400
1,3880400,180.19434086399608,190.85434086399607,0
