Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887874,Service,10.0,0.0,10.443333333333333,10.443333333333333
1,2,3887874,0,Return to Base,10.0,,,
2,1,0,3888132,Service,10.0,0.0,10.413333333333334,10.413333333333334
2,2,3888132,3887896,Service,10.396277226617551,20.809610559950876,31.25294389328421,10.443333333333335
2,3,3887896,0,Return to Base,10.0,,,
3,1,0,3887624,Service,10.0,0.0,10.443333333333333,10.443333333333333
3,2,3887624,3888146,Service,10.396277226617551,20.839610559950877,31.25294389328421,10.413333333333334
3,3,3888146,0,Return to Base,10.0,,,
4,1,0,3888122,Service,10.0,0.0,10.413333333333334,10.413333333333334
4,2,3888122,3887858,Service,10.396277226617551,20.809610559950876,31.25294389328421,10.443333333333335
4,3,3887858,0,Return to Base,10.0,,,
5,1,0,3884855,Service,10.0,0.0,10.426666666666666,10.426666666666666
5,2,3884855,3883889,Service,10.40464928070102,20.83131594736769,31.257982614034354,10.426666666666666
5,3,3883889,0,Return to Base,10.0,,,
