Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887228,Service,10.0,10.0,21.346666666666668,11.346666666666668
1,2,3887228,3883385,Service,10.94046074204306,32.315421463156,43.345421463156,11.030000000000001
1,3,3883385,3887123,Service,10.946042111432039,54.291463574588036,65.6181302412547,11.326666666666668
1,4,3887123,3887332,Service,10.759066236901223,76.37719647815592,87.77386314482258,11.396666666666661
1,5,3887332,0,Return to Base,10.0,,,
2,1,0,3887362,Service,10.0,10.0,21.39666666666667,11.396666666666668
2,2,3887362,3885551,Service,10.965576904293469,32.36224357096013,43.7589102376268,11.396666666666668
2,3,3885551,3883064,Service,10.895809786931224,54.65472002455803,65.4813866912247,10.826666666666668
2,4,3883064,3887341,Service,10.895809786931224,76.37719647815594,87.7738631448226,11.396666666666661
2,5,3887341,0,Return to Base,10.0,,,
