Operator,Task,Start,Finish,Successor
1,3878831,1.7763568394002505e-15,10.493333333333336,3878500
1,3878500,20.822634127282964,31.27930079394963,3880052
1,3880052,41.60022953381596,52.07022953381596,3886737
1,3886737,62.50278566146188,72.99611899479521,3884708
1,3884708,83.39239622141277,93.91239622141276,3889837
1,3889837,104.30030139394684,114.78030139394684,3880232
1,3880232,125.19890409812031,135.6789040981203,3881427
1,3881427,146.09192543290482,156.5485920995715,3880966
1,3880966,166.956032064967,177.41936539830033,3883400
1,3883400,187.83238673308483,198.2990533997515,0
