Operator,Task,Start,Finish,Successor
1,3883514,12.296733503565093,23.533400170231758,3876725
1,3876725,34.54641871433155,45.74308538099822,0
2,3884478,12.254873233147748,23.451539899814414,3885524
2,3885524,34.54595350719299,45.782620173859655,0
3,3889589,12.254873233147748,23.451539899814414,3891105
3,3891105,34.45897707452523,45.688977074525226,0
4,3885168,12.296733503565093,23.526733503565094,3886872
4,3886872,34.559286840526326,45.782620173859655,0
5,3884527,12.296733503565093,23.533400170231758,3884923
5,3884923,34.57711624597094,45.77378291263761,0
