Operator,Task,Start,Finish,Successor
1,3883548,9.99999999999999,20.51333333333332,3886698
1,3886698,30.971005623229523,41.351005623229526,3880984
1,3880984,51.80867791312584,62.32201124645918,3882303
1,3882303,72.77968353635549,83.20635020302215,3880532
1,3880532,93.66402249291849,104.19735582625182,3889611
1,3889611,114.65502811614815,125.06169478281481,3883627
1,3883627,135.51936707271113,146.02936707271112,3878192
1,3878192,156.5009927860799,166.8909927860799,3872601
1,3872601,177.39052534639356,187.9138586797269,3877204
1,3877204,198.44129808698548,208.9912980869855,0
