Operator,Task,Start,Finish,Successor
1,3878589,12.35812856684382,22.65812856684382,3878168
1,3878168,32.903708819958965,43.31370881995896,3883938
1,3883938,53.56207975776856,63.83541309110189,3890992
1,3890992,74.07820265952252,84.48820265952251,3886765
1,3886765,94.73099222794313,105.0276588946098,3887154
1,3887154,115.27602983241941,125.69602983241941,3880877
1,3880877,135.94440077022898,146.24106743689566,3882281
1,3882281,156.48385700531628,166.89385700531628,3879022
1,3879022,177.12827451965342,187.4249411863201,3880578
1,3880578,197.6649400700462,208.09827340337955,0
